pid,saved
6855868037103422725,Y
6855699129625070853,Y
6855361655245769989,Y
6855329006204554501,Y
6854993668517022982,Y
6854617125219224838,Y
6854298253572328710,Y
6854062642361863429,Y
6853878482359864582,Y
6853533087612161285,Y
6853490862517767429,Y
6853119910579588357,Y
6852755416841981190,Y
6852752157561736453,Y
6852360703769169157,Y
6851971247341915398,Y
6851666533341515014,Y
6851596738508246278,Y
6851271876526853382,Y
6851216575165402373,Y
6850841851725909254,Y
6850568192700534021,Y
6850460378531417350,Y
6850076940586568965,Y
6849758671027834117,Y
6849405848557456646,Y
6849353248634129670,Y
6849107055052147974,Y
6848607007625235718,Y
6848599340555062534,Y
6848343146653437189,Y
6847967640128965893,Y
6847883117324209413,Y
6847609285526998277,Y
6847484282596805894,Y
6847154580946537733,Y
6847114527318756614,Y
6846731258181995781,Y
6846475349610548486,Y
6846369808678685958,Y
6846113219359231238,Y
6845996097677069573,Y
6845679196702772486,Y
6845631506740759814,Y
6845562858596535558,Y
6845250184042040582,Y
6845007716776250630,Y
6844878705806839046,Y
6844677420071619845,Y
6844537042739744005,Y
6844523168720276742,Y
6844137932580719877,Y
6843833966550617349,Y
6843763796624952582,Y
6843402117827333381,Y
6843149507190885638,Y
6842793036909432069,Y
6842664414555032837,Y
6842453186867891461,Y
6841914449616473349,Y
6841673874120215814,Y
6841525132293377285,Y
6841316849624321286,Y
6841179740863319301,Y
6840929493641661701,Y
6840800605666069766,Y
6840582676609600774,Y
6840468908252728581,Y
6840228623203454214,Y
6839349785921654021,Y
6839060077324897542,Y
6838645970578705669,Y
6838288531488525573,Y
6838262920397294853,Y
6837968054371077382,Y
6837826906327387397,Y
6837581096037731590,Y
6837520323890482437,Y
6837243167532682502,Y
6837118688718507269,Y
6836869346317339909,Y
6836740680040123654,Y
6836480483019328773,Y
6836381395686870277,Y
6835962515369839877,Y
6835658065996483846,Y
6835391971276639493,Y
6835224457196375301,Y
6835050537717599493,Y
6835008066962984197,Y
6834988967339822341,Y
6834617483773611270,Y
6834580195433925894,Y
6834521442005126405,Y
6833176049967238405,Y
6833140140488035589,Y
6833028743229934853,Y
6832759916021730565,Y
6832712874914352389,Y
6832650026834005254,Y
6832382071495740677,Y
6832315392443157765,Y
6832002054995610886,Y
6831890332624506117,Y
6831515306205252869,Y
6831355080776764678,Y
6831304407871802630,Y
6831270621264039173,Y
6831051551138778373,Y
6830429764814195973,Y
6830319758769016070,Y
6830191318312996102,Y
6830090934496136453,Y
6829768143603272965,Y
6829465066367192325,Y
6829286831671086341,Y
6829080754614504709,Y
6828920772984114437,Y
6828552419056635141,Y
6828330059514809606,Y
6828285601972751622,Y
6828250361254464774,Y
6827939958825749766,Y
6827614923602889989,Y
6827486247598951686,Y
6827238937375804678,Y
