pid,saved
6846509122372783366,Y
6846506701370281222,Y
6846173685783514374,Y
6846168905484881158,Y
6846165710633258246,Y
6846152990152281350,Y
6846124765208513797,Y
6846124434273701125,Y
6846120540877442310,Y
6846116136875035910,Y
6846107535884340485,Y
6845846383530986757,Y
6845834267474283781,Y
6845433454310608134,Y
6844736356715957509,Y
6844734853364157702,Y
6844722536207371525,Y
6844718902304378117,Y
6844717536542477574,Y
6844716503380659462,Y
6844714761221950726,Y
6844714099113200901,Y
6844665312428723461,Y
6844659687833537797,Y
6844585347079294213,Y
6844405394995973382,Y
6844403595367042309,Y
6844394542733593862,Y
6844321302711454982,Y
6844206449401302278,Y
6844197613147884805,Y
6844027943639862534,Y
6843951232273386758,Y
6843909036816092422,Y
6843901705554332934,Y
6843886451399101701,Y
6843879321627528453,Y
6843826817057426694,Y
6843652073536408838,Y
6843590117869833477,Y
6843589169801989381,Y
6843585667633548549,Y
6843490884684778757,Y
6843418882871512326,Y
6843174990997671173,Y
6842820618136620293,Y
6842711476017335557,Y
6842675571391008005,Y
6842591770946080006,Y
6842548154760432902,Y
6842471167203298565,Y
6842465347560295686,Y
6842446200633822470,Y
6842435915344841989,Y
6842434881474006278,Y
6842433622025276677,Y
6842406679032663302,Y
6842341176327032069,Y
6842334539168091397,Y
6842201953670417669,Y
6842179712270355718,Y
6842117403451706630,Y
6842109705670757638,Y
6842106813152840965,Y
6842106104743300358,Y
6842103183750335750,Y
6841835074351058182,Y
6841832706700086534,Y
6841820531440897286,Y
6841817401621761286,Y
6841815531553590533,Y
6841804453482401029,Y
6841799041450347782,Y
6841785735515802886,Y
6841783744014142725,Y
6841781299200544005,Y
6841745593627364614,Y
6841656711753846022,Y
6841443257793154310,Y
6841438414311591173,Y
6841435853538004230,Y
6841432272416083206,Y
6841425273850776837,Y
6841420712046120197,Y
6841419737788992774,Y
6841417485728615685,Y
6841026585550703877,Y
6841023984222440710,Y
6841022383881604357,Y
6841021257559887110,Y
6841020119649438981,Y
6840935557346888966,Y
6840887506217536773,Y
6840710954787900677,Y
6840705490821942533,Y
6840700151623929093,Y
6840694975965973766,Y
6840684449454132485,Y
6840341892547235077,Y
6840335692233526533,Y
6840328413392178437,Y
6840326430396534022,Y
6840325155617639686,Y
6840321360925920517,Y
6840318567028722950,Y
6840140726500592902,Y
6839953413803871493,Y
6839949331596889349,Y
6839946490115296518,Y
6839942355060018437,Y
6839939525729389829,Y
6839929542681922821,Y
6839560784956116229,Y
6839558924627201285,Y
6839555250429512966,Y
6839486116656172294,Y
6839207704888741125,Y
6839187464100334854,Y
6839182214526242054,Y
6839180631897885958,Y
6839178005160398085,Y
6839172473674566918,Y
6839169891212217606,Y
6839169366853012742,Y
6839166895820672262,Y
6839165154282786054,Y
6839156074445114629,Y
6839151706006211845,Y
6839136738632322309,Y
6839135310312443142,Y
6839130743864626437,Y
6839094068874595590,Y
