pid,saved
6671608257196346630,N
6847959535437532422,N
6851301615731739910,Y
6851289105129573638,Y
6851281650656054534,Y
6849859630454066438,Y
6849854948864216325,Y
6849847992560651525,Y
6849843390503324933,Y
6849838997296942342,Y
6849836110986628358,Y
6849550004898499845,Y
6849545650795859206,Y
6849536149740866821,Y
6849531433946516741,Y
6849525693395569925,Y
6849021894256004357,Y
6849018023550946565,Y
6848769226812034310,Y
6848663934405233926,Y
6847966519024962822,Y
6847961509482548486,Y
6847954811594214661,Y
6847946978827996422,Y
6847940221221227781,Y
6846588922860981510,Y
6846451782864915718,Y
6846445359015742726,Y
6846147934279552262,Y
6846117499130400005,Y
6846116343448800517,Y
6846115197715827973,Y
6846113982638558470,Y
6846110533435886853,Y
6846107634492247301,Y
6846103245899828485,Y
6846058934311177477,Y
6845313677776669958,Y
6845034478696533253,Y
6845020415035952390,Y
6845009090910096645,Y
6845003692425415942,Y
6844585872201895173,Y
6844229513392573701,Y
6844227679869209862,Y
6844218399480892677,Y
6843548327858965766,Y
6842705476090629382,Y
6842701255790431493,Y
6842699141483629829,Y
6841782719886773510,Y
6841715494005869830,Y
6841343973605264646,Y
6841341797772348678,Y
6841324903224986885,Y
6841322639479377157,Y
6841314306789821701,Y
6841310250692332806,Y
6840557263715929349,Y
6840555556869098757,Y
6840554248393002246,Y
6840550682219629829,Y
6840546456437361926,Y
6840545266836278534,Y
6840541909966916869,Y
6840156549164420357,Y
6840128512096013574,Y
6838855395138604294,Y
6838845067415866629,Y
6838765444283796741,Y
6838763946279701766,Y
6838762506870115590,Y
6838760811784129798,Y
6838756076658216197,Y
6838755153751936262,Y
6838752206976584966,Y
6838747750084005126,Y
6838669181899132165,Y
6838437009522986246,Y
6838061180720893190,Y
6837632113081142533,Y
6837630375938804997,Y
6837540823970761989,Y
6837222848830983430,Y
6837202689214975238,Y
6837199371541548293,Y
6837197880701324549,Y
6837196423914671365,Y
6837193738519940358,Y
6837192006532418822,Y
6837190337782435077,Y
6837188777262271749,Y
6835750883721071878,Y
6835743249026583814,Y
6835700702417931526,Y
6835655243938712838,Y
6835647828895829254,Y
6835009571468152069,Y
6834990889400651013,Y
6834983781863148805,Y
6834973434494110982,Y
6834967520651283717,Y
6834961893891919109,Y
6834959053006048517,Y
6834955761068559622,Y
6834953746124950790,Y
6834949906793254149,Y
6834770559444815109,Y
6833933888113495301,Y
6833140411159121157,Y
6833121447485918469,Y
6832672167608454405,Y
6832352586411117830,Y
6832344327046417669,Y
6831652514459421958,Y
6831646541195775238,Y
6831641631951719685,Y
6831629479027166470,Y
6831224777605172485,Y
6831214333469543685,Y
6830077608013729029,Y
6829446795211345157,Y
6829051054307544325,Y
6828671357497117958,Y
6828654687319788806,Y
6828653588961676550,Y
6828399448033398022,Y
6828382289634938118,Y
6828377445016685830,Y
6828375714878754053,Y
6828371965267463429,Y
