pid,saved
6856542443077111045,Y
6853979400426310918,Y
6852751932432321797,Y
6848295449221139718,Y
6847585484382702854,Y
6847540287103880454,Y
6847226845281258758,Y
6847222705830317318,Y
6847195292404616454,Y
6847140286871784710,Y
6847138415360707845,Y
6846928623035747590,Y
6846887083932486917,Y
6846884133386456325,Y
6846861698352155909,Y
6846859856775744774,Y
6846811561705868549,Y
6846040617806515462,Y
6845837877415333126,Y
6840203476748881158,Y
6839569295261977861,Y
6838473961836236037,Y
6838269196573445381,Y
6838018358256930054,Y
6837987963163479301,Y
6837985100391533829,Y
6832732105080966405,Y
6832360957893758214,Y
6832033590038121733,Y
6831663908193897733,Y
6831301709491375366,Y
6831294745617206534,Y
6829493879968894214,Y
6829065816848207109,Y
6828724981820591366,Y
6828302363590167814,Y
6828296651656973574,Y
6828229296650325254,Y
6827979491718155526,Y
6827883810693090566,Y
6827864054934080774,Y
6827848938368863493,Y
6827608060765261062,Y
6827515809628245254,Y
6827514139070483717,Y
6826526512620096773,Y
6824715391604886789,Y
6823457269255081221,Y
6823024417132580102,Y
6822658838727101702,Y
6822444098545306885,Y
6822417722907856133,Y
6822390913319390469,Y
6818332857426021637,Y
6818331387481853190,Y
6818330049750551813,Y
6818328786036215045,Y
6818325846001061125,Y
6817567908286205190,Y
6817540498916379910,Y
6816771194075778309,Y
6816386329908202757,Y
6816382996833225990,Y
6815737268226051333,Y
6815732912965569798,Y
6815602786273725702,Y
6815361391935933702,Y
6815358632260013317,Y
6815356264822918405,Y
6815277527599303942,Y
6815271731285036294,Y
6814507978088090886,Y
6813763663695056133,Y
6813495141702077702,Y
6813492753813589253,Y
6812765522090888454,Y
6812279653068328198,Y
6811901918642818309,Y
6811616499699125510,Y
6811529923862269189,Y
6811308614096145670,Y
6811276302985825541,Y
6811251259841056005,Y
6811250182580161798,Y
6810137400791125253,Y
6808581225582742790,Y
6805302147866037510,Y
6804166639064550662,Y
6803372975664925958,Y
6803087963778501893,Y
6803054551147547909,Y
6802993237033356550,Y
6800980770929331462,Y
6800873684669041926,Y
6800402676061326597,Y
6799671581124693254,Y
6798943316495928581,Y
6798668719313685765,Y
6798613776628288774,Y
6798559357962358021,Y
6798324297908653318,Y
6798317094082530565,Y
6798313341937863941,Y
6797921584934849797,Y
6796126517203176710,Y
6795362824768998661,Y
6795307093369965830,Y
6795305756070513926,Y
6794974646191082758,Y
6794905532709784838,Y
6794472663478734086,Y
6794245352041008390,Y
6794236960039898373,Y
6793045858221903109,Y
6792973138012474629,Y
6792727604265798918,Y
6792610277918625029,Y
6792426091475766533,Y
6792383900837612805,Y
6792361438611655942,Y
6791894120777469190,Y
6791677201096936710,Y
6791506261243350278,Y
6791176976473410821,Y
6791173222344707334,Y
6790954789984292102,Y
6790902355366874373,Y
6790865027629845766,Y
6790858948401532165,Y
6790853180109442310,Y
6790852104606043398,Y
6787982790186061061,Y
6787136078005488902,Y
6786451419483426054,Y
6785201678737100038,Y
6784916976667069702,Y
6784891256200776965,Y
6784657847998270726,Y
6784160726555643142,Y
6784123289628462342,Y
6783194105360010501,Y
6783142040843619589,Y
6782589537202801925,Y
6781926612310035718,Y
6781264500461931782,Y
6781119616526601478,Y
6780851000728243462,Y
6780844402010082565,Y
6780796679256886533,Y
6780365906255056134,Y
6780365194972450053,Y
6780106334382722310,Y
6780095649607109893,Y
6779727318815427846,Y
6779720735486266629,Y
6779709549344476422,Y
6779706555144228101,Y
6779317682358504709,Y
6778916022171831557,Y
6778697518990576902,Y
6778669819014270213,Y
6778544898074348805,Y
6778469098213870853,Y
6778340816822881541,Y
6777920113296329989,Y
6777198752114445574,Y
6776849102111034630,Y
6776669528408542469,Y
6774635961184718085,Y
6774632890396331269,Y
6774160821095353606,Y
6771561634642087174,Y
6771150545995533573,Y
6771117807162674437,Y
6770847629510184198,Y
6770841497358093574,Y
6770171549291973894,Y
6769338480142208261,Y
6768504225912605958,Y
6767768950483766534,Y
6767767403976822022,Y
6766665810845994246,Y
6766312912958115077,Y
6765889353928461574,Y
6765644719352483078,Y
6765567693346180357,Y
6765530813527346438,Y
6765311037676719365,Y
6765290281874001158,Y
6764424303590034694,Y
6764421617331227910,Y
6764220978173152517,Y
6763685524860439813,Y
6763059765577796869,Y
6762546872700734725,Y
6762181493054819590,Y
6761564720433483014,Y
6761449503133338886,Y
6761076477749497094,Y
6761062737884794117,Y
6760857212597423365,Y
6760733177855184133,Y
6760696993514786054,Y
6760412057784438021,Y
6760409682671635717,Y
6760106053666655494,Y
6760104911381335301,Y
6759725621703707909,Y
6758955780529081605,Y
6756632124171799813,Y
6755877046628388101,Y
6755548376697179398,Y
6755305783895887109,Y
6755165884538424582,Y
6754574053450845445,Y
6754524921646435589,Y
6754512032864750853,Y
6751809968346909957,Y
6750701195142122757,Y
6749181066025716998,Y
6748865640091716870,Y
6748522030737509638,Y
6748472292042378501,Y
6748149489137175813,Y
6748092280416210182,Y
6748088206635453702,Y
6745476216016375045,Y
6744555316605734149,Y
6744435015414762758,Y
6742284056924392709,Y
6741388919478242566,Y
6741065598203219206,Y
6740757372827979013,Y
6740747327792811270,Y
6740375034222611717,Y
6740280220588199173,Y
6740268564030180614,Y
6740057943108095238,Y
6740053696119426309,Y
6739909236530105605,Y
6739686833514433798,Y
6739682918362287365,Y
6739652216891723013,Y
6739011388909374726,Y
6738483535847410949,Y
6736589767930268933,Y
6736178392397270277,Y
6734059794837048582,Y
6733374186225536261,Y
6733369305389419781,Y
6733339495782960390,Y
6732122105434918150,Y
6731801149206301957,Y
6731365342049815813,Y
6730416776191937798,Y
6729504884179209477,Y
6729318066594778374,Y
6728837038541524229,Y
6728160078320372997,Y
6728035443209669893,Y
6727690884487335173,Y
6727663611478576389,Y
6727403269129325830,Y
6727373210565790982,Y
6727362977055493382,Y
6727272679528860934,Y
6727082780552940805,Y
6727082418064477446,Y
6727047184069512453,Y
6726978182710430981,Y
6726957409404865798,Y
6723961549989465350,Y
6723564445190212869,Y
6723561549358714118,Y
6722932137508605190,Y
6722815651175566598,Y
6722642205137292549,Y
6722541771592682758,Y
6721083563480993029,Y
6720771593540324613,Y
6720663661507153157,Y
6720663381268794629,Y
6720663123818253573,Y
6720634386313678086,Y
6719206872185916678,Y
6718071987312397574,Y
6711327719591775494,Y
6706877721986731270,Y
6706483134365453574,Y
6703914320536833285,Y
6703527033281989894,Y
6700549539339701509,Y
6700226564451224837,Y
6699080365744606470,Y
6698774810937265414,Y
6698332978902207749,Y
6698099264146377990,Y
6697752321041894662,Y
6697581236287704325,Y
6697381348409085190,Y
6697333061576559877,Y
6697332641353436422,Y
6697300330729704710,Y
6696959718331518213,Y
6696525478536154373,Y
6696522358435351813,Y
6696169540822240518,Y
6696165661992815878,Y
6695860425977761030,Y
6695443203924954373,Y
6695055235540323589,Y
6690911779607809285,Y
6690699005598371077,Y
6690666981252664582,Y
6690300722400988422,Y
6690191918938197254,Y
6688369539484224774,Y
6687699506198220038,Y
6687371214261849350,Y
6687366899996577029,Y
6685840326680120582,Y
6685443353196104965,Y
6685065617852075269,Y
6685002658991852806,Y
6684969745785031942,Y
6684741191554043141,Y
6684728361735949574,Y
6679408542807493894,Y
6679407022108052742,Y
6672824744825326854,Y
6665438999689039110,Y
6660877771339730181,Y
6659930485629652229,Y
6659219239779437830,Y
6658444230312070405,Y
6657675206800182533,Y
6657672525981420806,Y
6656452151671262470,Y
6656120324418964742,Y
6656115704527326470,Y
6656044017043639558,Y
6655769500383710469,Y
6655768181732281605,Y
6642007132789017862,Y
6642006012104543494,Y
6642005469487435013,Y
6642002485743455493,Y
6641999939725446405,Y
6641998501418896646,Y
6641997359775485190,Y
6641995585299680517,Y
6641992359854738693,Y
6641991337308589318,Y
6641989649227058437,Y
6641988458317352197,Y
6629059091933170949,Y
6627886743876029702,Y
6627075259155614982,Y
6626753692311751942,Y
6625351023953186054,Y
6625231182856457478,Y
6624864691317378309,Y
6624620347717061893,Y
6624492073422687494,Y
6624295901265399046,Y
6622087288912350470,Y
6620086718550772998,Y
6619783460540124422,Y
6617192915460427013,Y
6617088139951344901,Y
6616812272947825925,Y
6616685524188925189,Y
6615221925964680454,Y
6614969996067998982,Y
6608246109980593414,Y
6605708642261929221,Y
6604516319402396934,Y
6603829040509881606,Y
6602241995727441158,Y
6601854765913607430,Y
6600107177011055877,Y
6599333021021637893,Y
6598272085238222086,Y
6597879716793814277,Y
6597543091438095622,Y
6596651257354521862,Y
6595926969328602374,Y
6595284334180044037,Y
6595209089171590406,Y
6594815271213468934,Y
6594474542075219205,Y
6594140810499853574,Y
6594065383563480325,Y
6593689522100243718,Y
6593432991647665414,Y
6593328970089893125,Y
6593030545976855813,Y
6592960632201415941,Y
6592664669570206981,Y
6592562841125915909,Y
6592247645006204166,Y
6592201270012939526,Y
6591981308728052998,Y
6591939791405714694,Y
6591838003822333189,Y
6591505137582214406,Y
6591091647629495557,Y
6590736628472352005,Y
6590431001074208006,Y
6590344334032243973,Y
6589989082045091077,Y
6589582985257815301,Y
6589228390341938437,Y
6588175998787783941,Y
6587859500173102341,Y
6587838620172815621,Y
6587734759810534662,Y
6586680686432750854,Y
6585207029445430533,Y
6583277416825752838,Y
6580705069379882246,Y
6579947526336548101,Y
6579261164033674501,Y
6578866395059064069,Y
6578502774906948869,Y
6577745324863917318,Y
6577392865880575238,Y
6576636290047937797,Y
6576252609772915973,Y
6575865372333837574,Y
6575504106507472133,Y
6575130227217796357,Y
6574874159988346118,Y
6574424470419672326,Y
6573646105840454917,Y
6572205131419356422,Y
6569620832681725190,Y
6567359541158087942,Y
6566614273710116102,Y
6565493433681595654,Y
6564833493048642821,Y
6564506473068498182,Y
6564160093296790790,Y
6564077058866023685,Y
6856950070806383878,Y
6857711904987614469,Y
