pid,saved
6687184138228731142,Y
6686961000551288069,Y
6686954142163799301,Y
6686951755969727750,Y
6686411103334829317,Y
6685805891523972357,Y
6685690068230737158,Y
6685153539234221318,Y
6684775451115654405,Y
6684763918553844998,Y
6683614703530282245,Y
6683548414543662341,Y
6683546830527008006,Y
6683294899636276485,Y
6683291241901198597,Y
6682936211885001989,Y
6682890416355806469,Y
6682799357370043653,Y
6682369545572715781,Y
6682366335621532933,Y
6682151221999963398,Y
6681115843088092421,Y
6680924558213516549,Y
6680732921180982534,Y
6679222355065064710,Y
6679216318945692933,Y
6679171900062567685,Y
6678726820931570950,Y
6678470194739809542,Y
6678459619313978630,Y
6677041712281423110,Y
6676833426596695302,Y
6674807809730678022,Y
6674807327436049670,Y
6674800299745479941,Y
6674797334020246789,Y
6674792386482146566,Y
6674790265254841606,Y
6674785790158966021,Y
6674748036767288581,Y
6674413162411855109,Y
6673875395982396678,Y
6673842387174821125,Y
6673682460988935429,Y
6673677557755284741,Y
6673676039199132933,Y
6673673896287276294,Y
6673659457156680965,Y
6673164962652753157,Y
6673163574837251333,Y
6672335303849544965,Y
6670291619008220422,Y
6669995946866117894,Y
6669977290572565766,Y
6669576711148932358,Y
6669576066496990470,Y
6669575735839034630,Y
6669575364169174278,Y
6669575061923433734,Y
6669574588168408325,Y
6669574064178203909,Y
6669573731632811269,Y
6669573256636271877,Y
6669570930420747525,Y
6669417236836388101,Y
6668819313094298886,Y
6668447690260483334,Y
6667711225155030278,Y
6667684049634462982,Y
6667676336758197510,Y
6664724349863333126,Y
6664720731277888774,Y
6664719532566777093,Y
6664387517040577797,Y
6664205521723067654,Y
6663476770076888325,Y
6663451624767229190,Y
6663451066811550982,Y
6663449743164722438,Y
6662446530328268037,Y
6662445835957046534,Y
6662396695189392646,Y
6662349876279381253,Y
6662187648846695686,Y
6659155691988585734,Y
6658475571061722373,Y
6658472778183740678,Y
6658470600333331717,Y
6658468278857370886,Y
6658465221931175173,Y
6658461518490766598,Y
6658390413667208454,Y
6657744489110572294,Y
6657744027544194310,Y
6657743146388032773,Y
6657742415404731654,Y
