pid,saved
6847153654366014726,Y
6846447779779284229,Y
6845696978517609733,Y
6845442502833605893,Y
6845304274994449669,Y
6845002479764081926,Y
6844693589788757254,Y
6844173189405281542,Y
6843818219979984133,Y
6843084586482732293,Y
6842713919669177605,Y
6842381178310233349,Y
6842041998468205830,Y
6841708737003015429,Y
6839806410092449029,Y
6839013530079890693,Y
6838621041607150853,Y
6838226932774046981,Y
6837958948587343110,Y
6837528616935427334,Y
6837144374179040517,Y
6836752749393366278,Y
6836363961609227526,Y
6834626314088041733,Y
6833447617683262725,Y
6832729976626957573,Y
6832313798972558597,Y
6831973418510880005,Y
6831556323902098693,Y
6831325440834096390,Y
6829379092266093830,Y
6828565280675908869,Y
6827247696256978181,Y
6827073674223340805,Y
6826719497169145093,Y
6826383448668736774,Y
6825648853547502854,Y
6825337020550876421,Y
6824647883913055494,Y
6824491346074635525,Y
6824130385425829125,Y
6823743773617523973,Y
6823377056018074886,Y
6823110960568454406,Y
6823007537256844549,Y
6822641403105922310,Y
6822297408144280838,Y
6822020580158606598,Y
6821895663572290821,Y
6821628839635242245,Y
6821508328515013894,Y
6821244441924340997,Y
6821142598296587526,Y
6820776480394546437,Y
6820630229568982278,Y
6820395150749994246,Y
6820049334323760390,Y
6819823252110626053,Y
6819068911061978374,Y
6818942793176616198,Y
6818682236146093317,Y
6818564239372864774,Y
6818310741548928261,Y
6818189112130997509,Y
6817818712100457733,Y
6817440589227838725,Y
6817080508187479302,Y
6816797312992431365,Y
6816693352369638662,Y
6816332421491920134,Y
6815960635843595526,Y
6815618053347298565,Y
6815566454176402694,Y
6815218322733387014,Y
6814982791722274054,Y
6814936017787768069,Y
6814128968904477957,Y
6813747588584525061,Y
6813379911634472197,Y
6812993166472383749,Y
6812621731572829446,Y
6812329002154347781,Y
6811199917948751109,Y
6810106569905229061,Y
6809712279018294533,Y
6809417508257385734,Y
6809396968696122630,Y
6808957104318090501,Y
6808536687757561093,Y
6808177350539267334,Y
6807769534452206853,Y
6807547483573521669,Y
6807416479856823558,Y
6807178683208486149,Y
6807044895233019141,Y
6806802933607402757,Y
6806330462240394501,Y
6806081829846699269,Y
6805965367257713926,Y
6805653963828890885,Y
6805567727516912902,Y
6804445724118404358,Y
6803079317841513733,Y
6802707294858595589,Y
6802381003395583237,Y
6801953971675090181,Y
6801602090377514246,Y
6801273205215530246,Y
6800904926131260678,Y
6799397140763348229,Y
6799376004830858501,Y
6799006909828566278,Y
6798651097176214789,Y
6798281689819860229,Y
6797915214445628677,Y
6797525848640589061,Y
6797157080898866438,Y
6796746203854867718,Y
6796418088750435590,Y
6796066068470254853,Y
6796031995110575366,Y
6795657096781204741,Y
6795290622015098118,Y
6794954758651186437,Y
6794548857695898885,Y
6794174126513835270,Y
6793819378032020742,Y
6793810561994853638,Y
6793472069515463941,Y
6793102533863820549,Y
6792765104719924485,Y
6792329939002658054,Y
6791954549839023365,Y
6791486686602874117,Y
6791268953932025094,Y
6791237664407325958,Y
6790906035746901253,Y
6790880381412363525,Y
6790495513968987397,Y
6790115475218025734,Y
6789402302085188870,Y
6789018020393143557,Y
6788674637384486150,Y
6788366676082642182,Y
6787596024509648133,Y
6787489301488749829,Y
6787472782688029957,Y
6784755003165887749,Y
6784411002160024837,Y
6783437257295662341,Y
6783059305890352389,Y
6783037208774315270,Y
6783027214410697989,Y
6781564696764992774,Y
6781559965363621126,Y
6781552583375981829,Y
6781546618865863941,Y
6781540489448426758,Y
6781534694229003526,Y
6779000514316209413,Y
6778995817781923078,Y
6778984328123780358,Y
6778980840731921669,Y
6778978728186744069,Y
6778977310562323717,Y
6778972639093394693,Y
6778969305800346886,Y
6778965128504265989,Y
6778961685467221253,Y
6777808353625148677,Y
6776386829835930885,Y
6776384459672505605,Y
6776378882900692229,Y
6776377379930557701,Y
6776370517164166405,Y
6776367314649500933,Y
6774573452801182981,Y
6774229215085743365,Y
6770833237754252549,Y
6770831100739669254,Y
6770829189420453125,Y
6770818920086555910,Y
6765991017763065094,Y
6765988237275139334,Y
6765981066554625286,Y
6765974717343026437,Y
6765191933380939014,Y
6765186323952291077,Y
6765184748059921669,Y
6765182612861652229,Y
6765176155533266182,Y
6764191282794384645,Y
6763394025891319046,Y
6763382487906356485,Y
6763378106490211589,Y
6763371713766984966,Y
6761539072830835974,Y
6761533990286396677,Y
6761531065950555398,Y
6761523872052399366,Y
6761520338602888454,Y
6761519347908463878,Y
6760701848279174405,Y
6760697004336237830,Y
6760695896763075846,Y
6759975905650691333,Y
6759963694366592262,Y
6759959706703351045,Y
6759953162351758597,Y
6759949979466468614,Y
6759917232945450246,Y
6759758247416188165,Y
6758596143677984005,Y
6758188224037915909,Y
6758184488607468806,Y
6758179576179920134,Y
6758175786433350918,Y
6758173881057430789,Y
6758167476091030789,Y
6757543258978667782,Y
6757068553741929733,Y
6757058136990960902,Y
6757055062314355973,Y
6757048491953884421,Y
6757043447670000901,Y
6756367779663711493,Y
6755591291515571462,Y
6755586566623677702,Y
6755583271108726021,Y
6755579631270644998,Y
6755578369435356421,Y
6755572256350620933,Y
6755566200182377733,Y
6754100928653053190,Y
6753015452055702789,Y
6752985211950124293,Y
6752982552983768325,Y
6752979841710099717,Y
6752975452488486150,Y
6752973416011205894,Y
6752479740382186758,Y
6752479548434124037,Y
6752325812621462789,Y
6751910549858159877,Y
6750432234810969349,Y
6749383187723554054,Y
6749370433377766661,Y
6748960165795466502,Y
6748618874926664965,Y
6748615275563863302,Y
6748573034921184518,Y
6748568544021138694,Y
6748560712768982278,Y
6748543594493218053,Y
6747493615414578437,Y
6747484966512282885,Y
6747001026093600006,Y
6746982263449259269,Y
6746960916308430086,Y
6746955048753925381,Y
6746738292307266822,Y
6746723359066819846,Y
6746715513021320454,Y
6745920198873861381,Y
6745914270380297478,Y
6743714766042238213,Y
6847541922253376773,Y
6847883117764693254,Y
6848278909587311878,Y
6848357691027492102,Y
6848619818480930054,Y
6849041886087367941,Y
6849422070288305413,Y
6849738506651077893,Y
6850144536866376965,Y
6850493566926572806,Y
6850940582013996294,Y
6852106058983345414,Y
6852350192893676806,Y
6852732597659766022,Y
6853152795785317637,Y
6853230990538624261,Y
6853558469270703365,Y
6854209502447815941,Y
6855834358243200261,Y
6856075398019616005,Y
6856384514646707461,Y
6856467080666025221,Y
6856801277364555014,Y
