pid,saved
6847404069246586117,Y
6847403790379879685,Y
6847403512058383621,Y
6846863196989459717,Y
6846187741730835717,Y
6846187574889942278,Y
6846187484267728133,Y
6846187374108478725,Y
6846187231921589509,Y
6846187090560961798,Y
6846186887615450374,Y
6846186702411664646,Y
6846186516448857349,Y
6846186383908900102,Y
6846186153264073990,Y
6846186015359503622,Y
6846185810144857350,Y
6846185586131324165,Y
6846185497807588614,Y
6846185307147193605,Y
6846184988568767749,Y
6846184626818534662,Y
6846184418256768261,Y
6845818728274201861,Y
6845103849687076101,Y
6845077819979058438,Y
6844739412086099206,Y
6844739226550979846,Y
6844739067922386181,Y
6844738854252072198,Y
6844738687889181957,Y
6844738410683436294,Y
6844738250364439813,Y
6844737778484284677,Y
6844737522719853829,Y
6844737376921652486,Y
6844737260613635333,Y
6844737118430907654,Y
6844736887500967173,Y
6844736630666890501,Y
6844736433861758213,Y
6843929985888161029,Y
6843754820365602054,Y
6842618638004915461,Y
6842618397671312646,Y
6842618024260914437,Y
6842617856752897285,Y
6842617619682479366,Y
6842617449704197382,Y
6842617220275653894,Y
6842617031053823237,Y
6842616842888973574,Y
6842616519352995078,Y
6842616409793531141,Y
6842616303937670405,Y
6842616100258073862,Y
6842616029965716742,Y
6842615780761210117,Y
6841348577516621061,Y
6839913786804079878,Y
6839913224188595461,Y
6839913079925443845,Y
6839912955711163653,Y
6839912857497275654,Y
6839912442131254533,Y
6839912224614649094,Y
6839912125389999365,Y
6839911914638675206,Y
6839911536396487942,Y
6839911304086572294,Y
6839910910665018630,Y
6839910483043142918,Y
6839910427518897413,Y
6839910148614393093,Y
6839909988064972037,Y
6839909836117855494,Y
6839909764068052230,Y
6839909550783483141,Y
6839909279860870405,Y
6839909095617727749,Y
6839908872375897350,Y
6839908721829645573,Y
6839908564685868293,Y
6839908318560095493,Y
6838519194493979909,Y
6838518909994323206,Y
6838518420963659013,Y
6837951847685246214,Y
6837951663236500742,Y
6837951523348073733,Y
6837951431597706502,Y
6837951317445528837,Y
6837951231458102534,Y
6837951060699663621,Y
6837950934530755845,Y
6837950632989871366,Y
6837950438206098694,Y
6837950272925420806,Y
6837950121032961286,Y
6837949586141613317,Y
6837949350996479238,Y
6837948989233499398,Y
6837948782869499141,Y
6837948651868851462,Y
6837948443336412421,Y
6837948278043053317,Y
6837947831664348421,Y
6837300851141381381,Y
6837221376978324742,Y
6837221189463657733,Y
6837018785489194246,Y
6837018601707326725,Y
6837018523668139270,Y
6837018219262315782,Y
6837018116531277062,Y
6837017936687877382,Y
6837017666083917062,Y
6837017374290382085,Y
6837016763885014277,Y
6837016207560838406,Y
6837016045140659461,Y
6837015550225337605,Y
6837015447175515398,Y
6837015139523382534,Y
6837014897830792453,Y
6837014493994765574,Y
6837014305716653318,Y
6837013234701110534,Y
6837013073702833414,Y
6837012221831220486,Y
6837011881798946053,Y
6837011650575404293,Y
6837011492819176709,Y
6837011311503707397,Y
6837011136051711237,Y
6837011012818898181,Y
6837010882535460101,Y
6837010172611775750,Y
6837009955170667782,Y
6837009636877454598,Y
6837009406593420550,Y
6837009184563694854,Y
6837008973833506054,Y
6837008838277778694,Y
6837008329982758150,Y
6837008021298679045,Y
6837005806399982854,Y
6837005577311341830,Y
6837005326772915462,Y
6837005139933515014,Y
6836072269391990021,Y
6836071984225422598,Y
6836071801097866502,Y
6836071688875052294,Y
6836071529411923206,Y
6836071439393672453,Y
6835939831168732422,Y
6835939630181846277,Y
6835939270277041413,Y
6835702824752434437,Y
6835702610469719301,Y
6835702384468151558,Y
6835702158600473861,Y
6835701968694955269,Y
6835701763153202437,Y
6835701550028049670,Y
6835701420650401030,Y
6835701275347242246,Y
6835701141632781574,Y
6835700922761481478,Y
6835700765877685509,Y
6835700341653146885,Y
6835700218521079046,Y
6835700019736202501,Y
6835699853901761797,Y
6835699425944423685,Y
6835699246847528197,Y
6835213155455487237,Y
6835212905147813125,Y
6835212752668183814,Y
6835212426934373637,Y
6835212235384605958,Y
6835211998817471750,Y
6835211786396978438,Y
6835211470385450246,Y
6835211190109588741,Y
6831979494400724230,Y
6831979165139340549,Y
6831978960964816134,Y
6831404941001657606,Y
6831404743223561478,Y
6831404392143473925,Y
6831404104602979589,Y
6831403944045038854,Y
6831403769742249221,Y
6831403305072102662,Y
6830287502197214469,Y
6829476746308422918,Y
6829476595531664645,Y
6829476387376663813,Y
6829476169088355589,Y
6829475964599258374,Y
6829475822269762821,Y
6829475568266824965,Y
6829475408300363014,Y
6829475224069721350,Y
6829475102241901829,Y
6829475011384839430,Y
6829474811547274502,Y
6829474701132188934,Y
6829474491337379078,Y
6829474306473430278,Y
6829473979527335173,Y
6829473813957233926,Y
6829473523203902726,Y
6829147403967302918,Y
6828783859342085381,Y
6827679924963249414,Y
6827679756687805702,Y
6827679581869296902,Y
6827679464961363206,Y
6827679314784292102,Y
6827679139022064902,Y
6827678971853851910,Y
6827678787371601158,Y
