pid,saved
6846182055139708165,N
6846879640678632710,N
6847301535848746246,Y
6847246671269727494,Y
6847175549299756293,Y
6846972069876485381,Y
6845786826997812486,Y
6845446867493473542,Y
6843852925186411782,Y
6843584223694097669,Y
6841788982800436486,Y
6839092135891979526,Y
6836172282008816902,Y
6835330628699884806,Y
6835290959421377797,Y
6830590663571131654,Y
6830249236743998725,Y
6830114979912355078,Y
6829870405109435654,Y
6829174565755702533,Y
6828405946692209925,Y
6828053334360902918,Y
6827591550516612357,Y
6826907049100676358,Y
6822105268206177542,Y
6821592579935636742,Y
6820927353783373062,Y
6820535147872505094,Y
6812361212907638021,Y
6847625567051795717,Y
6847620524437212422,Y
6847680106387819782,Y
6847679296069225734,Y
6847832767141547270,Y
6847882860750294278,Y
6847937482261007621,Y
6848312450962541829,Y
6848321094017912069,Y
6848350696438238470,Y
6848437815689104645,Y
6848466977246252293,Y
6848469441123028229,Y
6848467866350537989,Y
6848474082032323845,Y
6848493203516165382,Y
6848829675968482566,Y
6848858243821849862,Y
6848861952513477894,Y
6849119485656386822,Y
6849123343677787398,Y
6849132167574949125,Y
6849143734576237830,Y
6849155996456062214,Y
6849161261326896390,Y
6849174905196449029,Y
6849175744527060230,Y
6849234245177675013,Y
6849478991997455621,Y
6849484276736560389,Y
6849516904793558278,Y
6849538835731238149,Y
6849557113954503942,Y
6849952294004329733,Y
6850206379068738822,Y
6850614041547672837,Y
6850623434305670405,Y
6850641404914322693,Y
6851285808687664389,Y
6851314620095925510,Y
6851338468505701638,Y
6851352312942791941,Y
6851354772449119493,Y
6851386531953839366,Y
6851415103946902790,Y
6851421108164365573,Y
6851423389656173829,Y
6851591061958102277,Y
6851593568948178181,Y
6851625690014436613,Y
6851628387027537157,Y
6851637052870626566,Y
6851642527347657989,Y
6851741309829483782,Y
6851805753154587909,Y
6851807185404546310,Y
6851822885514792198,Y
6851833076327222534,Y
6852018695246449926,Y
6854628369368124678,Y
6854783693156896005,Y
6854786449338895621,Y
6854796074134015237,Y
6854838012367424773,Y
6854914106495929605,Y
6854928739680144645,Y
6855629538563476742,Y
6855979381588856070,Y
6856089037556501765,Y
6856096073463696645,Y
6856339791634533637,Y
6856351435890674950,Y
6856358562491337990,Y
6856366545950575877,Y
6856448005269097734,Y
6856451450978045189,Y
6856606021171858693,Y
6856610974925966598,Y
6856650871304965382,Y
