pid,saved
6847205206116109573,Y
6846135141195189509,Y
6845366515848482053,Y
6844971445815184645,Y
6843906014971006213,Y
6843146294207220997,Y
6842031929789828357,Y
6840944535355411717,Y
6840170438526569733,Y
6839873842425416965,Y
6838628761106140422,Y
6837222057286094085,Y
6836152608051203334,Y
6834997587897044230,Y
6832006959265287429,Y
6830944416434244870,Y
6829736963021475077,Y
6828277876052266245,Y
6826442363477593350,Y
6824867269630315782,Y
6824549077083114758,Y
6822324606632742150,Y
6821231096018095365,Y
6820495500232461574,Y
6817919909742398726,Y
6816168955544194310,Y
6812771558755503366,Y
6847558387526339845,Y
6848309195138174214,Y
6849065019263454470,Y
6849809262399606022,Y
6849817543520275717,Y
6850162931125030150,Y
6850919373859753221,Y
6851655972344188166,Y
6851808818624515334,Y
6852409117131164933,Y
6852767047433161989,Y
6853152912990997765,Y
6854269038986611974,Y
6854290242602667270,Y
6854636715508911366,Y
6855014239493541126,Y
6855858153792294149,Y
6856471005683059973,Y
6857252394401582341,Y
6858344459071950085,Y
6859070451864440069,Y
