pid,saved
6854284972405083398,Y
6854053069685132550,Y
6854052313309400326,Y
6853237372109278470,Y
6853236898413006086,Y
6849858691995307269,Y
6849857941370178821,Y
6849851528816135429,Y
6849850356373916934,Y
6849181344023481606,Y
6849157091333115142,Y
6849117228571430150,Y
6849116494282886406,Y
6848800423856344325,Y
6848800016564374789,Y
6847590477802310918,Y
6847343932813200645,Y
6847343170691353862,Y
6846916570950765830,Y
6846908444365081862,Y
6846192858668567814,Y
6843332248050142469,Y
6788565426952604934,Y
6750411792662531334,Y
6736601198792559877,Y
6716598698941353221,Y
6705393058084556038,Y
6698525466732530949,Y
6687694390531460358,Y
6683617690944277766,Y
6667701997023530246,Y
6661461378911440133,Y
6855054258212048134,Y
6855054998250851590,Y
6855820109462670598,Y
6855853011336563974,Y
6857366831129169158,Y
6858026254390562054,Y
6858025900533927173,Y
6858025709282151686,Y
6858025186638286085,Y
6858033303845408006,Y
6858029616657960198,Y
6858029350776835334,Y
