pid,saved
6837159139542650117,Y
6837158753528319237,Y
6837158465530498309,Y
6837158130779016453,Y
6837157855464787205,Y
6835633227563011333,Y
6832992122124193030,Y
6832991887184465157,Y
6832991694833618182,Y
6832990887199395078,Y
6832988240488746246,Y
6832988091259604230,Y
6830685938360880389,Y
6830685782823505158,Y
6830685635150384389,Y
6830685122379959558,Y
6830684923553123589,Y
6830684606824467718,Y
6829436913150119174,Y
6829436545838107910,Y
6829436356570156294,Y
6829436123660520710,Y
6829435974603279622,Y
6829435569567714566,Y
6828387005928361222,Y
6828386788424322310,Y
6828386550158462214,Y
6828386361809194245,Y
6827470876817116421,Y
6827470646985952518,Y
6827470401073925382,Y
6827470305322142981,Y
6827470010613583110,Y
6827138578661788934,Y
6827126839840869638,Y
6825876776724548869,Y
6825876634877349126,Y
6825876018700520709,Y
6823592200304200966,Y
6823591716348595461,Y
6823589904811887877,Y
6821371754204728581,Y
6821371616073682181,Y
6821371457923239174,Y
6821371303044369669,Y
6821371106293861637,Y
6819867406375193862,Y
6819867170281934085,Y
6819866232641129733,Y
6819865515029269766,Y
6819562899959336197,Y
6816715832308092165,Y
6816714881346145542,Y
6816714517741849861,Y
6816714191873871109,Y
6814012782921436422,Y
6814012494684622085,Y
6814012003254799622,Y
6814011506888281350,Y
6814010964006980870,Y
6814010423629876486,Y
6814009706995076358,Y
6811357118097050885,Y
6810999695645658373,Y
6810999287812508934,Y
6810997795743485189,Y
6810216449538346246,Y
6810216276326141189,Y
6810216074596863238,Y
6809604984045391110,Y
6809500972587552005,Y
6809500397053545733,Y
6809500126088940806,Y
6809499328244092166,Y
6809499010844478725,Y
6809498694228921605,Y
6809498218397748485,Y
6808853956530294022,Y
6808787888247934214,Y
6807308134374231301,Y
6807307459904965894,Y
6807306960086650118,Y
6807306639352319238,Y
6807306085205101830,Y
6806555170122550533,Y
6806554609646062853,Y
6806553789449948422,Y
6806552767209983238,Y
6806551881385528582,Y
6805736366282984709,Y
6805736023537110277,Y
6805735428793191686,Y
6805735007580130566,Y
6805734446600310021,Y
6804182011696123142,Y
6804181624952032518,Y
6804181164560059654,Y
6804176279504555270,Y
6804176052856851718,Y
6804174063888534790,Y
6803927335276940550,Y
6803912118342061318,Y
6803911577830542597,Y
6803911312360492293,Y
6803911086954335493,Y
6803910921245756677,Y
6803904191375953157,Y
6802463480541695237,Y
6802463345170484485,Y
6802462900079414534,Y
6802462755493252357,Y
6802462460637973766,Y
6802462154411789573,Y
6802460807025249542,Y
6802460256778718470,Y
6802459711019994373,Y
6802019608199990533,Y
6799140908458642694,Y
6799113424660892933,Y
6799113179080281350,Y
6799112497526869254,Y
6799112287065066757,Y
6799111676756069637,Y
6799111296160681221,Y
6799109297985834245,Y
6799108957819473157,Y
6799108534958181637,Y
6795008882717560069,Y
6795008092670020869,Y
6795007850901949702,Y
6795007009151405318,Y
6794323783802047750,Y
6791635817119993093,Y
6791629789972188422,Y
6791629237620133126,Y
6791628978160520454,Y
6791628724694469893,Y
6791628447417421062,Y
6790831656421903622,Y
6783933097219034373,Y
6783931987087412486,Y
6783931228274953478,Y
6783930660869459205,Y
6783930233297964294,Y
6783929618832313605,Y
6766856016018574597,Y
6766855646081060102,Y
6766854888946273541,Y
6766853976995499270,Y
6766853691174604037,Y
6766853529337416966,Y
6766853393517513990,Y
6766853032895450373,Y
6766852725918502150,Y
6765404299557080326,Y
6762691019235413253,Y
6762690494481845509,Y
6762690046136028422,Y
6762689768313703685,Y
6762689566437674246,Y
6757430633687043333,Y
6753054866748214534,Y
6753054588347124997,Y
6746421100680367365,Y
6746420915774557445,Y
6746420630511537414,Y
6746420484063137029,Y
6746420057758371077,Y
6745372879518452997,Y
6744906204398537989,Y
6744888213841693958,Y
6744887220009831685,Y
6744886570874080517,Y
6744885981343763718,Y
6744885539217968389,Y
6741610702496173317,Y
6741610467376073990,Y
6741610086222843142,Y
6741609461883915526,Y
6741609124674489606,Y
6741608774857018629,Y
6741608310434172165,Y
6741607297736314117,Y
6741606833368206598,Y
6738196422027447558,Y
6738196330650307846,Y
6738195951644626182,Y
6738195291117374726,Y
6738195201145310470,Y
6736400720691465477,Y
6734273452892589317,Y
6734273132158356742,Y
6734273008267021574,Y
6734272874288254214,Y
6734272715512892678,Y
6734272511053139206,Y
6734272346263162118,Y
6734271980020731142,Y
6733034755945712902,Y
6733034644566035718,Y
6733034066985143557,Y
6733033105684303110,Y
6726379006968515845,Y
6723795926860844293,Y
6723795130664439045,Y
6723794524004420870,Y
6723794396254358790,Y
6723794210450902277,Y
6723793813397130502,Y
6723793526661876997,Y
6723792930458324230,Y
6723792676828794117,Y
6721214362331122950,Y
6719394345981693189,Y
6719394162254302470,Y
6719393685097729286,Y
6719393131432905989,Y
6719392755065376006,Y
6719392463494089990,Y
6719392218173558022,Y
6719391834453429510,Y
6719391653699833093,Y
6715147172486057221,Y
6715147001949850886,Y
6715146802531667206,Y
6715146675133877510,Y
6715146435265826053,Y
6713446229247790342,Y
6713445436683717893,Y
6713444797769583877,Y
6713444313784651014,Y
6713443961513446662,Y
6713443571837439238,Y
6713442963193597189,Y
6712661085922528517,Y
6711819273863433477,Y
6711814881290489094,Y
6711814317685083397,Y
6711813672030702854,Y
6711813178025577733,Y
6711812870792809733,Y
6711812560917630214,Y
6711812260299279622,Y
6711811870577134853,Y
6708917978659818758,Y
6708723940522462469,Y
6708528144187395333,Y
6708527748517727493,Y
6708527518829251846,Y
6708527144802192645,Y
6708526743159835909,Y
6708526339621653765,Y
6708526031633911046,Y
6708525889560251654,Y
6708184662742666502,Y
6708184392096812294,Y
6706843912083885318,Y
6706843802759335173,Y
6706843602430987525,Y
6706842930172153094,Y
6706842715755121925,Y
6706842284144463110,Y
6706841989498801414,Y
6704865959720520966,Y
6704865646527646981,Y
6704865283640659206,Y
6704864989737389317,Y
6704864928131452166,Y
6704864745926724870,Y
6704864647264079110,Y
6704864551705251077,Y
6704864435132960005,Y
6704864040721583366,Y
6704863871779212549,Y
6704863411232050437,Y
6704863224757488901,Y
6704863122819124485,Y
6704863063826238726,Y
6704862976387583238,Y
6704862890886696197,Y
6702409302042217734,Y
6702409245888875782,Y
6702409143182953733,Y
6702409061284973830,Y
6702408667930561797,Y
6702408573898460422,Y
6702408316368194822,Y
6702408245262159109,Y
6702408007428345093,Y
6702407908425993477,Y
6699346391040265477,Y
6699346056796179717,Y
6699345738322676998,Y
6699345405714369797,Y
6699344863046929669,Y
6699344547077426438,Y
6699343851548577030,Y
6699343550175251717,Y
6699342883486469381,Y
6699342522793086214,Y
6698212408428596486,Y
6698212123337559302,Y
6698212040235814150,Y
6698211869359885573,Y
6698211636521471237,Y
6698211555890171142,Y
6698211480715660549,Y
6698211382417952006,Y
6698211297122585862,Y
6698210260961725702,Y
6694859647385341190,Y
6693356589618826502,Y
6693356480927632645,Y
6693356245954333957,Y
6693355634278010118,Y
6693355497396899077,Y
6693355382653324550,Y
6693355221340392710,Y
6693355123256593670,Y
6693354972332952838,Y
6693354815512120581,Y
6693354728060882181,Y
6693282042924256518,Y
6691844264164330757,Y
6689683407217102086,Y
6689683166237560070,Y
6688611775148985605,Y
6688611540045663494,Y
6688611396160064773,Y
6688611290010619141,Y
6688609587169332485,Y
6688609331773967621,Y
6688608937912044805,Y
6688608773772152070,Y
6688608653538233605,Y
6688608151362604294,Y
6688607926317223173,Y
6687462018288454917,Y
6687461604801383685,Y
6686997246749183238,Y
6686978105640226053,Y
6686977242112724230,Y
6686977084197178630,Y
6686976939057483013,Y
6686976715245227269,Y
6686976571456097542,Y
6686976494851329285,Y
6686976397665111301,Y
6686975393099943174,Y
6681554977455869189,Y
6681553635417001221,Y
6681549328336555269,Y
6681548345099422981,Y
6680292666309086470,Y
6680291760926625030,Y
6680291083617832198,Y
6680288262361189637,Y
6680286477865192709,Y
6679530987296132357,Y
6679530081838173446,Y
6679524073543830789,Y
6678920280267558150,Y
6678915455853268229,Y
6678914348506680581,Y
6678913042106813701,Y
6676216772703554822,Y
6676215251475631366,Y
6676213730830716166,Y
6674088544111168774,Y
6674053339690306822,Y
6674046469005118726,Y
6674045722725190917,Y
6674042232258956550,Y
6670789858404863238,Y
6670607629418499334,Y
6670607444718128389,Y
6670607153826368773,Y
6670607014097325318,Y
6665142183487622405,Y
6662840742467079430,Y
6662839564572298502,Y
6662836223012244742,Y
6662835406939098374,Y
6662834152070450438,Y
6662832110409092357,Y
6662825747733810438,Y
6662824359603735814,Y
6662821960734477574,Y
6662820354357988614,Y
6662818711130344710,Y
6661613840498707718,Y
6661613156307045637,Y
6661611714926087430,Y
6654751816112147717,Y
6654747532574330117,Y
6654746674256153861,Y
6654745793381010693,Y
6654744712265600262,Y
6654743354250628358,Y
6654740531580505350,Y
6653494604697963782,Y
6653493008492662022,Y
6653492286392896773,Y
6653491698187898117,Y
6653490062853934341,Y
6649143219428789509,Y
6649137202242522374,Y
6647689863455837445,Y
6647687104035818758,Y
6647685826824113414,Y
6647678039238905093,Y
6641287073787546886,Y
6639180930755857669,Y
6639179863892692230,Y
6639177016153214213,Y
6639176008798833926,Y
6639150575017528582,Y
6639147391784062214,Y
6638799623295077638,Y
6638789052625587462,Y
6637502146994507014,Y
6637500209066691845,Y
6635503758056885509,Y
6635499929953373445,Y
6635494544127315206,Y
6635349693062712582,Y
6633984606896917765,Y
6633959418587254022,Y
6633957237901495558,Y
6633955574943845638,Y
6633954712695606534,Y
6633953871804763398,Y
6633952754110827782,Y
6633949811613633798,Y
6633943457838664966,Y
6632701961885977861,Y
6632699919301872902,Y
6631000370841652486,Y
6630999853738495237,Y
6630999398979472646,Y
6630998531098283269,Y
6630996823475490054,Y
6629547410634837253,Y
6629546450579623173,Y
6629545244180368645,Y
6629534605521194245,Y
6629529362423090437,Y
6629528330368453894,Y
6628009806672170245,Y
6626134382119750918,Y
6626125638455528710,Y
6626124997754621189,Y
6626120064280038661,Y
6626116969395391750,Y
6626115355100056837,Y
6622468997411507461,Y
6609417507503607045,Y
6609417004258430214,Y
6609415599783152901,Y
6609414055079709958,Y
6609413505143540998,Y
6607241604426108166,Y
6607225614975896838,Y
6607225315389345030,Y
6607224282441321734,Y
6607223596530011397,Y
6607222147767078150,Y
6607219918192512262,Y
6607218199018605829,Y
