pid,saved
6840259162094488838,Y
6840256029184314630,Y
6830236439100329222,Y
6830224071540624645,Y
6830220901586324742,Y
6828757074760043781,Y
6827575985215425798,Y
6825803083554032902,Y
6825782051120205061,Y
6823234740045335813,Y
6823233502813703430,Y
6821639225016847621,Y
6819528967733677317,Y
6815413477876763910,Y
6812107147455909125,Y
6808297265803873542,Y
6808287340650335493,Y
6808281859043101958,Y
6804104162058505477,Y
6803509424678817030,Y
6803136786278272262,Y
6800692490979659013,Y
6800505527764929798,Y
6797827010967162117,Y
6797182310094474502,Y
6794974935560326406,Y
6794973627763674373,Y
6794971597670272262,Y
6794582850042612998,Y
6792384020698123525,Y
6792378121908735237,Y
6791916972260035846,Y
6790809627450821894,Y
6788641983519886597,Y
6787516942270860550,Y
6787515661598919942,Y
6787512603317964038,Y
6786287730033790214,Y
6785303002493373701,Y
6784492176261795077,Y
6783052170158722309,Y
6782700589294947589,Y
6782350844395277573,Y
6782348673100614918,Y
6781480820050857221,Y
6780524323716254982,Y
6780175358609116422,Y
6780146982204804357,Y
6779668003156970758,Y
6779347195318570245,Y
6778222317681134854,Y
6777147845528112389,Y
6777142302772104454,Y
6777139629494701318,Y
6776367633190178053,Y
6776097475582299397,Y
6774999463875431686,Y
6774990502086429957,Y
6774853836352818437,Y
6774200399902641414,Y
6773821854013574406,Y
6773793834582297862,Y
6773786915046034693,Y
6772650874377391365,Y
6770872145523248390,Y
6768916723950308614,Y
6768913132841733381,Y
6766265790174858502,Y
6762619100188380422,Y
6762618402415725829,Y
6761555848968834310,Y
6755561276958690565,Y
6755559744263490821,Y
6753031781211032838,Y
6751511434452094213,Y
6750622816208571653,Y
6749738800928312581,Y
6748512510174842117,Y
6748470965522500869,Y
6747112545817087238,Y
6746000971911941381,Y
6742347671413083398,Y
6742297018586189062,Y
6741907567125024006,Y
6741860765810183429,Y
6735203513535630598,Y
6735195910025923845,Y
6735193915361660166,Y
6735188962320813317,Y
6721017827991588102,Y
6718688574805462278,Y
6714772113703570693,Y
6711511862971731205,Y
6850591024755002629,Y
