pid,saved
6857534209121209606,Y
6856867006310829317,Y
6854169047924264198,Y
6853019234138623238,Y
6848547143515376901,Y
6847912539850919173,Y
6847046890161278213,Y
6846131828147883269,Y
6843461579942530310,Y
6842804080029551877,Y
6842354249733541126,Y
6842016817100098822,Y
6841555133826960645,Y
6841459070449290502,Y
6839807526335286534,Y
6837902009010490629,Y
6837126381168495878,Y
6837054810001263878,Y
6836833239567551750,Y
6836359845956865286,Y
6833836873295613189,Y
6832321455603076358,Y
6831452853492550917,Y
6830785682735156486,Y
6829968365193383174,Y
6829375369674607877,Y
6828838265165040901,Y
6828637295004880134,Y
6828094895144635654,Y
6827944902245027078,Y
6827822021229939973,Y
6827739833369152773,Y
6827139033357913350,Y
6825351195499056390,Y
6824596091363691781,Y
6824560299538910469,Y
6823858606346079493,Y
6823083348940852486,Y
6822750558860872965,Y
6822633582670908677,Y
6822395143753059589,Y
6822183549907586310,Y
6822180140823350533,Y
6821958178691910917,Y
6820350210301086981,Y
6818811767737683206,Y
6818658901337197830,Y
6818456188901018885,Y
6818077904874769670,Y
6817886447564082437,Y
6817884888583245062,Y
6817815920250080518,Y
6817713832350223621,Y
6817584552811269381,Y
6817517553116581126,Y
6817392065014418693,Y
6817073515456466182,Y
6816012811693460741,Y
6815613796342566149,Y
6815518479362362630,Y
6815510027000941829,Y
6815312878422265094,Y
6815190991029538054,Y
6815110086768217350,Y
6815106548449266949,Y
6814971921105456389,Y
6814586745024171269,Y
6813820361851866373,Y
6813442759870090501,Y
6813098832323300613,Y
6812883968464030982,Y
6812299281307831558,Y
6811925720210607366,Y
6811584680396131590,Y
6811459773708422406,Y
6811392969011170565,Y
6811244883878202630,Y
6811206888730955014,Y
6810453793617038598,Y
6810305980149157125,Y
6809711719733153030,Y
6809709095495535877,Y
6809355498853354758,Y
6809351473982442758,Y
6809348826424495365,Y
6808834997718355206,Y
6808529507121696006,Y
6808435202713570565,Y
6807721255119211781,Y
6807716753758555398,Y
6807690620723924230,Y
6807547462539037957,Y
6807540243869224197,Y
6807336027955531014,Y
6807122725417569541,Y
6806572102611946758,Y
6806435352635575558,Y
6806184188098743558,Y
6805995228663729413,Y
6805666072667196677,Y
6805637458487823621,Y
6805583899456998662,Y
6805314070883863814,Y
6805276427563355398,Y
6804142763089628422,Y
6803825320978877702,Y
6803063464853048582,Y
6802673581504417030,Y
6802341927103630598,Y
6802318486325464325,Y
6798898979896675590,Y
6797137815516892422,Y
6796625930333785349,Y
6796339624169065734,Y
6796338163850792197,Y
6796038200440769797,Y
6795184025335106821,Y
6794744035132165381,Y
6793788581312990470,Y
6793634664234994950,Y
6793433582774881542,Y
6791886104380443909,Y
6791116699446889733,Y
6790794439993363718,Y
6790607653065248005,Y
6790463375965981958,Y
6790426174108519686,Y
6790423670335491333,Y
6789740003791490310,Y
6788171511942434053,Y
6786386590156508422,Y
6786181584572796165,Y
6786000002352172294,Y
6785859983994014981,Y
6785673657088838918,Y
6785667638824684805,Y
6784148862127885574,Y
6783363811215822086,Y
6782640808207125765,Y
6782635293121056006,Y
6782579293676489990,Y
6782303092718292230,Y
6780766147626192134,Y
6779308223670373638,Y
6777899638147026181,Y
6777857164192075014,Y
6777854314753887494,Y
6777847523286502662,Y
6772974834029841669,Y
6772687974850252038,Y
6767801854186261765,Y
6767770690822163717,Y
6767742623995137286,Y
6765104937836825862,Y
6763682635987291397,Y
6761503689967471878,Y
6761045959335021829,Y
6760707689631829254,Y
6760703427392572678,Y
6760701705634974982,Y
6757724963609824517,Y
6757631705273748742,Y
6757040353787809029,Y
6757037571177549061,Y
6757034236022115590,Y
6753285483700260102,Y
6753283820394515718,Y
6753281133296864518,Y
6750491410207657221,Y
6750488704613190917,Y
6750366534809554182,Y
6750357452400774406,Y
6750340703554981126,Y
6748050311908314374,Y
6744795319650880773,Y
6744762034816175366,Y
6744761509366287622,Y
6744060696662674693,Y
6744059443849284870,Y
6744057144166960389,Y
6744038166270872837,Y
6744037327020100869,Y
6741120836469591301,Y
6741028611865840901,Y
6741023253046807813,Y
6741019525082303749,Y
6741014925801540870,Y
6741013402354797829,Y
6739440347966983429,Y
6739251171661270277,Y
6739233585947020549,Y
6739218941454945541,Y
6739212546919697669,Y
6737776221410675973,Y
6737756047991262469,Y
6737750870420753669,Y
6734780538994969862,Y
6734752300033789189,Y
6859109892326821125,Y
6859304427766009093,Y
6859354806025309446,Y
6859471156609617157,Y
6859692147503926533,Y
6859742397249670406,Y
