pid,saved
6722649702401199365,N
6713079449430002949,N
6712299779772124422,N
6708137352096648453,N
6699213752010542341,N
6682940995715206406,N
6677051947817635078,N
6624337838538231046,N
6624337404520041734,N
6623874297951685893,N
6565663981959123968,N
6847029688800513285,N
6840333729953549573,Y
6840332398589267206,Y
6840329096178748678,Y
6840326627449195781,Y
6840322515739430150,Y
6840320597466107141,Y
6832469774534970630,Y
6832468649928854789,Y
6832462952344407302,Y
6832461358378798342,Y
6832457962242493702,Y
6832456186395168005,Y
6829452894996057350,Y
6827740472153345286,Y
6827737537981893894,Y
6827735710632611077,Y
6826946949237705990,Y
6826942899872107781,Y
6826939018400238853,Y
6826934665715141894,Y
6826929710480526597,Y
6826927586170490118,Y
6826925831965658373,Y
6822494874969967877,Y
6822491060262948102,Y
6822487910042881286,Y
6822483672202038534,Y
6821345021787131141,Y
6821344267311566085,Y
6821343707674070277,Y
6821340344882449670,Y
6821337155999206662,Y
6821336286045932806,Y
6816792849154182406,Y
6816790037590461702,Y
6816783250355145989,Y
6816777786749979910,Y
6815495453086354694,Y
6813916963803319558,Y
6813912728478960901,Y
6813893191201230086,Y
6813882557751381254,Y
6813879922344414470,Y
6813878399698734341,Y
6813872946197712134,Y
6813871418007129349,Y
6813870686105259269,Y
6813162350355467526,Y
6813158115467447557,Y
6813154250894462213,Y
6813152578143030534,Y
6813151641215290629,Y
6808966245342252293,Y
6806413738464316678,Y
6806405193366850822,Y
6806402268234075398,Y
6806384575778950406,Y
6806370200678665477,Y
6806367394500513029,Y
6804972443225181445,Y
6804966742146682117,Y
6804963118339460358,Y
6804953436740816133,Y
6804952105284160773,Y
6804950361762303237,Y
6798787938013482246,Y
6798787640943463686,Y
6798786157464390918,Y
6798783870452960518,Y
6798779481206033669,Y
6798777833083702534,Y
6793479729950379270,Y
6793479171940158725,Y
6793478352863874309,Y
6793477450337717509,Y
6792103207062621446,Y
6791521740750195974,Y
6791513736403356934,Y
6791510553689869574,Y
6791504438818360581,Y
6791494110994763013,Y
6791485172001852677,Y
6790999785122942213,Y
6790998496599166213,Y
6790996916785270022,Y
6790995531419176198,Y
6790994945420348678,Y
6790975927321971973,Y
6790962502403476741,Y
6790939676204109062,Y
6787458038530952453,Y
6787450716987411717,Y
6787438592068177157,Y
6787434491615956229,Y
6787432189626699013,Y
6787423322331221253,Y
6787289552546450693,Y
6787287369750973701,Y
6787284330533244165,Y
6787279976099089670,Y
6782395860320816390,Y
6782392286400630022,Y
6782390463887396101,Y
6782389172855491846,Y
6780992828202880262,Y
6780987778822835461,Y
6780978072242932997,Y
6780951657799896326,Y
6780942779640990982,Y
6780937009641835782,Y
6780932752339406085,Y
6780914300912438533,Y
6780907021848939781,Y
6780154690245119237,Y
6780153723269270790,Y
6780149620791069958,Y
6780140178892770566,Y
6780132209434119429,Y
6777975637543062789,Y
6777972483317402885,Y
6777970931345214725,Y
6777969003684957446,Y
6777967179569696006,Y
6776884657377135878,Y
6774635257569217797,Y
6774634486714879237,Y
6774633224078363910,Y
6774626323567611142,Y
6774625182016343302,Y
6774621812094520582,Y
6774619119904935173,Y
6774618224441986310,Y
6773117412473703686,Y
6773115138619739397,Y
6773114105927683333,Y
6773111230161865989,Y
6773109512506313989,Y
6773100665481858310,Y
6773099129187880198,Y
6773097531590053126,Y
6771628770009926918,Y
6771625101881265414,Y
6771624261221125381,Y
6771616408238443781,Y
6771613942524415237,Y
6771598745265114373,Y
6771598274672610566,Y
6771597041907813638,Y
6770178539330243845,Y
6770176649750187270,Y
6770173871111949574,Y
6770152416856853765,Y
6770151320805494021,Y
6770150153866267910,Y
6770146432339954949,Y
6767774872736156934,Y
6767741394980310277,Y
6767740996294921478,Y
6767734940718091526,Y
6767732605522562309,Y
6766863914572598533,Y
6766850359106358534,Y
6766847709191130373,Y
6765326844930657541,Y
6765320633002773766,Y
6765306052209577222,Y
6765285298122312965,Y
6765280999048875270,Y
6765274367048879366,Y
6764208287350000902,Y
6764199351570025733,Y
6764194347136175365,Y
6764182300977630470,Y
6764175998373072133,Y
6763092971064741125,Y
6763087168098405638,Y
6763083298622295301,Y
6763060284912323845,Y
6763046642393369861,Y
6763045878178516229,Y
6763044258627833093,Y
6761991531562929413,Y
6761987777652444422,Y
6761939966017735942,Y
6761937903401684230,Y
6761933868464409861,Y
6761900794653560070,Y
6761894942949248261,Y
6761891278474054917,Y
6761509096140164358,Y
6761415759743683846,Y
6761413821274819845,Y
6761412058480266502,Y
6761245912170892549,Y
6761235276359634182,Y
6761231388441169158,Y
6761228814010813701,Y
6760797766512954629,Y
6760796440836017413,Y
6760794718625418501,Y
6760792988709833990,Y
6760791695031307525,Y
6760790794933734662,Y
6759546308446489861,Y
6757964268471176454,Y
6755681122350370054,Y
6754922468365896965,Y
6752601216020172038,Y
6752600610245233926,Y
6752599926812806406,Y
6752599112346078470,Y
6752594014345760005,Y
6752589924949675270,Y
6752578069363559685,Y
6752573669572103430,Y
6752553538137771270,Y
6751912585756560646,Y
6751911182900268293,Y
6751908531617746182,Y
6751901616816803077,Y
6751898245053631750,Y
6751892788259966213,Y
6750388477000486149,Y
6750386783218928901,Y
6750384137841937669,Y
6750383139618589958,Y
6750382518706408710,Y
6749621234327211270,Y
6749619138806746373,Y
6749617696368872710,Y
6749616809038679302,Y
6749615582611557638,Y
6748995696885517573,Y
6748941870728056070,Y
6745620693733444869,Y
6745616022230912261,Y
6745591305247673606,Y
6744520182321990918,Y
6744519188398001414,Y
6744484356867296518,Y
6744479265703660805,Y
6744454149628316933,Y
6744452778820750597,Y
6738986921961262342,Y
6738980737099353349,Y
6738975478478032133,Y
6738961931400400134,Y
6738958938999491846,Y
6737390322747280645,Y
6737382589348285701,Y
6737381599819713797,Y
6737379030342913286,Y
6737378502749736197,Y
6737378088096681222,Y
6735674021905517830,Y
6731608447462165766,Y
6731608179739856134,Y
6731607039463787782,Y
6727483908176301317,Y
6727480570231688454,Y
6727455268575268102,Y
6727448311374171398,Y
6726394362265193733,Y
6726281440046091526,Y
6725562928155708677,Y
6725561370533842182,Y
6725554518710308101,Y
6724399206200642822,Y
6724396485389126918,Y
6724382350660111621,Y
6723699848782122245,Y
6723698546534665478,Y
6723693643057646854,Y
6723683279494532357,Y
6723680708973300997,Y
6723673116402339078,Y
6723670999138635013,Y
6722663339404561670,Y
6722659885638487302,Y
6722654125307202822,Y
6722640812599037190,Y
6722632900816276741,Y
6722624840064371973,Y
6722609939967118598,Y
6717472821414481157,Y
6717357166354828550,Y
6715460731824770309,Y
6715456435964202246,Y
6715449987817327877,Y
6715444398097845509,Y
6715441095393692934,Y
6715434655157374214,Y
6715432006399839493,Y
6715426853160504582,Y
6715422012547894533,Y
6714457328147500293,Y
6714456652596120838,Y
6714453424886254854,Y
6714450109448326406,Y
6714444130367311110,Y
6714441108593577222,Y
6714438111759174918,Y
6714434894467960069,Y
6714432977025109253,Y
6714429527700819205,Y
6713989528966663429,Y
6713388737859947781,Y
6713388169733082373,Y
6713381999588936965,Y
6713375480566779141,Y
6713370921849064710,Y
6713365295555153157,Y
6713360798741171462,Y
6713357861293919493,Y
6713078414581959941,Y
6713074358664826118,Y
6713072224607145221,Y
6713070720617811206,Y
6713066836075744518,Y
6713066075761675525,Y
6713064672087510277,Y
6713063877791206662,Y
6713062411856776453,Y
6709864440184966405,Y
6709219951472807174,Y
6709217453982878982,Y
6709209847058926854,Y
6709208090564103430,Y
6709205841733487878,Y
6709201179731037445,Y
6709200262176705797,Y
6709197624471194885,Y
6708552736532598022,Y
6708548322405141765,Y
6708544710551538950,Y
6708539840851365126,Y
6708537482629090566,Y
6708254986054159622,Y
6708192938863627525,Y
6708157733402578181,Y
6708153599345560838,Y
6708151884026236165,Y
6708135519563287814,Y
6708134400858524933,Y
6705946986866019589,Y
6705941875250957573,Y
6705939938296204549,Y
6705929412593847557,Y
6705928646500027653,Y
6705926595955133701,Y
6704338477829328133,Y
6704337469589949702,Y
6704326292415712517,Y
6704299438900251909,Y
6704292554122202374,Y
