pid,saved
6846978535811255557,Y
6846834629253582086,Y
6846830887636651269,Y
6846827001626545414,Y
6846823110998723845,Y
6846819178981182725,Y
6846807576169008390,Y
6846799907039268101,Y
6845787076340878597,Y
6845783218457709829,Y
6845779347761122566,Y
6845775480117841158,Y
6845771742569401605,Y
6845392805267852550,Y
6845388906385444101,Y
6845385041229401350,Y
6844998661664001285,Y
6844994712789667078,Y
6844991078320360709,Y
6844619683711241478,Y
6844615828978011397,Y
6844612066066697477,Y
6843892329712012550,Y
6843884210286021894,Y
6843880024320249093,Y
6842091676425604358,Y
6842088012042571014,Y
6842061068563451141,Y
6842057584942288133,Y
6842053016061775110,Y
6841326407721798918,Y
6841283247784070406,Y
6840945819617676549,Y
6840904113031515397,Y
6840896102779178245,Y
6840894565852007685,Y
6840527991450111237,Y
6840519304861977862,Y
6840203826381720838,Y
6840196156887207174,Y
6840157752136895750,Y
6839802207370611973,Y
6839784791282289925,Y
6839762240640421126,Y
6836007550798793989,Y
6835680821437861125,Y
6835673147375668486,Y
6835318742210170117,Y
6835304493341691142,Y
6835298346236693766,Y
6834973487329725701,Y
6834963472133016837,Y
6834954450071719174,Y
6831245161666776325,Y
6831208852105612550,Y
6831200885100530950,Y
6831047437419941125,Y
6830919740018445574,Y
6830549725159181574,Y
6829899152546188549,Y
6829841496519347462,Y
6829816510035365126,Y
6829108087085878533,Y
6828728809479572741,Y
6828709729200508165,Y
6828692365717343493,Y
6828324723043192070,Y
6828306741374078214,Y
6828290804344196358,Y
6827249739524869382,Y
6827226988474830085,Y
6827203322357878022,Y
6826825067373055237,Y
6826820417349487877,Y
6826480227057683718,Y
6826456500874087686,Y
6825400505062149382,Y
6824920021496532229,Y
6824908737229245701,Y
6823868261663280390,Y
6823837979870530822,Y
6823785228360895749,Y
6823767543715695877,Y
6823423670682127621,Y
6823406965373373702,Y
6823387502422871301,Y
6823141238800125190,Y
6822863546423037189,Y
6822848420294806789,Y
6822738326466972933,Y
6822673594510871814,Y
6822654567386303749,Y
6822332691342576901,Y
6822300086966537477,Y
6822279241154006278,Y
6822015907364113669,Y
6821937069959548166,Y
6821924174697614598,Y
6820494509026168069,Y
6819687762619337990,Y
6819618063445396741,Y
6819324156350450949,Y
6819063223447293190,Y
6819053523343330566,Y
6817467455334518022,Y
6815297546429222149,Y
6811967019374742790,Y
6810904727904062726,Y
6810207319100493062,Y
6810203374131105030,Y
6810194562754137349,Y
6810193826121010438,Y
6808326192412822789,Y
6807231038209658118,Y
6807163706393234694,Y
6807126233214618886,Y
6807000820794526982,Y
6806401983830887686,Y
6806398598650105094,Y
6806393453946146053,Y
6806388522623241477,Y
6805867676112588038,Y
6805767515889831174,Y
6805671889416097030,Y
6805660532054543621,Y
6805658482843372805,Y
6805657033644281094,Y
6805655524386901253,Y
6802081636075834629,Y
6799153917046394118,Y
6799146920569818373,Y
6799140428718329093,Y
6799137235414322438,Y
6799132977709272326,Y
6799129113945853190,Y
6799123365912169734,Y
6799117611205545221,Y
6796493317480697094,Y
6796463753387937030,Y
6795386383830633733,Y
6794706873124687110,Y
6794655404015078661,Y
6794639446403812613,Y
6794623338883861766,Y
