pid,saved
6859437118914071813,Y
6858818444763073798,Y
6858397728313986309,Y
6857235968613797126,Y
6856849257337588998,Y
6856487533618924805,Y
6855806061090213126,Y
6852769676401839366,Y
6852102309103619334,Y
6851660472538647814,Y
6850323798663712006,Y
6850224396544642310,Y
6849851927673523461,Y
6849800851914083590,Y
6849417931433037062,Y
6849195309449350405,Y
6847332632221502726,Y
6846882236512406789,Y
6846610209843039494,Y
6845897357872188677,Y
6845811485722103046,Y
6845713441034898694,Y
6845461198771686661,Y
6845424499572231429,Y
6842852254001712389,Y
6842505623616244998,Y
6842041116561329413,Y
6841749540639476998,Y
6840135271279807749,Y
6839868863535009030,Y
6839500933857119493,Y
6839398848079695109,Y
6839195158915845381,Y
6839126328608918790,Y
6838742911597825285,Y
6838680639542201606,Y
6835124335410187525,Y
6833915429065542917,Y
6833577831964953862,Y
6833131273343585542,Y
6832767205877320966,Y
6832563080107478277,Y
6832479444842679558,Y
6832348982925118726,Y
6832076291253030149,Y
6832022107770096901,Y
6831958664627178757,Y
6831706302507470086,Y
6831678715664059654,Y
6831646695999147269,Y
6831601390134037766,Y
6831220436706053381,Y
6831025089312476421,Y
6830938086000692486,Y
6830937282845871365,Y
6830933018698370310,Y
6830899670257126662,Y
6830647809490865413,Y
6830632717999279366,Y
6830624335632518406,Y
6830235761644686598,Y
6829801754125733126,Y
6829607336324238598,Y
6828996669758065926,Y
6828818171445775622,Y
6828758364089027845,Y
6828710656414321926,Y
6828276857356455173,Y
6828241686984985862,Y
6827932795139050757,Y
6827897993199439110,Y
6827573329327705349,Y
6827341956725640454,Y
6826766789494525190,Y
6826480247580495109,Y
6826445112420093189,Y
6826176764704853253,Y
6826175017072463109,Y
6826100034103184645,Y
6826002636030987525,Y
6825820856862674182,Y
6825390233346002181,Y
6824543337270234374,Y
6823791195131579653,Y
6822457027239873797,Y
6821609289711406341,Y
6820111663279230214,Y
6819531975393692933,Y
6819341382142987525,Y
6818999594131737862,Y
6818969246626843910,Y
6818679955493342470,Y
6818660576370117893,Y
6818431133202550021,Y
6818302873579818246,Y
6818228232882605318,Y
6817606087689112838,Y
6817585477252599046,Y
6817284936953777413,Y
6817238547326684421,Y
6817165730417577221,Y
6816846130400218373,Y
6816438758217469189,Y
6816402001023241477,Y
6816110364925676806,Y
6816048559654259974,Y
6815992921486036229,Y
6815736561305406726,Y
6815640649744928005,Y
6815460777730837766,Y
6815385890052001029,Y
6815326417698540806,Y
6815285753099128069,Y
6815002207537204486,Y
6814960102534089990,Y
6814955610023464197,Y
6814263813202906374,Y
6813211543094840581,Y
6812698940627045638,Y
6812308260519972102,Y
6811941444916366597,Y
6811694590479944965,Y
6811556116518948102,Y
6811240616618429701,Y
6811169575539903750,Y
6810902353588292870,Y
6810810376721026309,Y
6810627368487570693,Y
6810569305739119878,Y
6810500318728834310,Y
6810420363948756230,Y
6810207289287396614,Y
6810148311161392389,Y
6810120788390251782,Y
