pid,saved
6847143159680503046,Y
6847135129165368582,Y
6846949590378286342,Y
6846059139832040709,Y
6845668074742418693,Y
6844937868687838469,Y
6842833763848686853,Y
6842712196288433413,Y
6842459611442744581,Y
6842345249277218053,Y
6839514714108742918,Y
6839383880282246405,Y
6837685892887465222,Y
6836868020967574789,Y
6836548102770461958,Y
6836273639604768005,Y
6832769948008353029,Y
6832359815029787909,Y
6831939445722205446,Y
6831580144029666565,Y
6830806948498164997,Y
6829828406029438213,Y
6829745010519444741,Y
6829394676571819269,Y
6829058662774967558,Y
6828786153144077574,Y
6828396368256650501,Y
6828026022164696325,Y
6827988261760142598,Y
6827866183291636998,Y
6827689093053418758,Y
6827672654133071110,Y
6827239525308304645,Y
6827238454045265157,Y
6827227942234393862,Y
6826932133056056582,Y
6826902951903202565,Y
6826776309050477830,Y
6826121552753380613,Y
6826099558121016581,Y
6826028725570768134,Y
6825058714374982917,Y
6824330210209434885,Y
6824211913237335301,Y
6824204092622097670,Y
6824141056720784645,Y
6823836848821996806,Y
6823778783548427526,Y
6823567779464105222,Y
6823209796842409222,Y
6822817878560099589,Y
6822791360316214533,Y
6822452266415443205,Y
6822415686753635590,Y
6822308251795770630,Y
6822079393213566214,Y
6821756928520162566,Y
6821353060128804101,Y
6821052350510255366,Y
6820988698050465030,Y
6820934058449669381,Y
6820855857450929414,Y
6820479770057379078,Y
6820267370951625989,Y
6820251632882748678,Y
6820249384039484677,Y
6820178195128552710,Y
6820102643407473925,Y
6819808323832007941,Y
6819493177574083846,Y
6819134221823511813,Y
6819113879856024838,Y
6819070228014566661,Y
6819013709067767045,Y
6818755078522981637,Y
6818420143337590021,Y
6818407700154600709,Y
6818318243590130950,Y
6818237969397304582,Y
6818059564215209221,Y
6817890081517489414,Y
6817567587640085766,Y
6817493457397943558,Y
6817278479252344069,Y
6817197244169604357,Y
6817172648389397766,Y
6816972178697833734,Y
6816845461882686726,Y
6816827646102473990,Y
6816734835512446214,Y
6816469429505789189,Y
6816393623836364037,Y
6816377047544319237,Y
6816194214141971718,Y
6816132582565072134,Y
6816113145510169862,Y
6815792780363713797,Y
6815667602757602565,Y
6815428540587199750,Y
6815098173334277382,Y
6814648328442121477,Y
6814540849423158533,Y
6814534219000237317,Y
6814337631950769414,Y
6814336093584952582,Y
6814295827645795589,Y
6813928129099222277,Y
6813575920125840646,Y
6813550801458400517,Y
6813505839974878470,Y
6813411305505033477,Y
6813138452159139077,Y
6813122004342803718,Y
6812862724469443846,Y
6812861154784840965,Y
6812813399018261765,Y
