pid,saved
6846445027506392325,Y
6831178716152941829,Y
6830706310195973381,Y
6826777300915326214,Y
6825550756180020485,Y
6823751551505534213,Y
6823373163829677318,Y
6823366533088054534,Y
6821931082196241670,Y
6821913402303089925,Y
6821902676981222661,Y
6821772373792935173,Y
6820682066477305093,Y
6820444038731156742,Y
6819269887421156614,Y
6819257616674360582,Y
6818600025501748486,Y
6816327167501143301,Y
6815157281039158534,Y
6812843954430692614,Y
6810765730288585990,Y
6809289440654052613,Y
6809256580823944453,Y
6808439020599659782,Y
6805443160580394246,Y
6805220733673835781,Y
6805136285389376774,Y
6804820371142003974,Y
6804781774347062533,Y
6803195760675458310,Y
6802991904515427589,Y
6802979706418253062,Y
6797024126184721670,Y
6796526214917000454,Y
6795968528982772998,Y
6795944332336614661,Y
6794736184732994822,Y
6794504539648118021,Y
6790415118095240454,Y
6788391475592908037,Y
6787783240703872261,Y
6785787773627550982,Y
6785132506912951557,Y
6785129969375907077,Y
6785113995327114502,Y
6784426288653290757,Y
6784424061364669701,Y
6784419269817027846,Y
6782553610824813829,Y
6781870775088532741,Y
6779616107142597894,Y
6769226482452663557,Y
6768084419396766982,Y
6761751026874797318,Y
6759051592298810629,Y
6758499894232665350,Y
6753544638319185157,Y
6752359151931804934,Y
6746876942710082821,Y
6746874204160937222,Y
6746868647773441286,Y
6746671102342253829,Y
6746669812916784390,Y
6746652966926699782,Y
6744759364374121733,Y
6743233539346566405,Y
6743231117521915141,Y
6743227215682555142,Y
6743215936196693254,Y
6736530361611783430,Y
6736526954192735494,Y
6734264688470707462,Y
6733190301374008581,Y
6729431783693143301,Y
6729430768461827334,Y
6729425998619675910,Y
6728276786548886789,Y
6728272576444927238,Y
6728120584892321030,Y
6726811382295072006,Y
6726463147504454918,Y
6723054007457189125,Y
6723050406831770885,Y
6722841462687436037,Y
6717594019100249350,Y
6717286771635358981,Y
6717257927419251973,Y
6717242636916280581,Y
6717236123615120645,Y
6717164327469649157,Y
6716857848049061126,Y
6716166797126585605,Y
6715017423302479109,Y
6711706156911299846,Y
6711696330076458246,Y
6711694975555341573,Y
6711686266066308357,Y
6711663518233398534,Y
6709127444453920005,Y
6705445551044824325,Y
6705380816291122437,Y
6705372631534669061,Y
6699021603180645637,Y
6694632264535395590,Y
6694254390854814982,Y
6694252120335453446,Y
6691894212868181254,Y
6691690914559036678,Y
6690517382768626950,Y
6685354015720475910,Y
6684554012286520582,Y
6684545273546411269,Y
6683482408076971269,Y
6683111420856372486,Y
6677890102745632005,Y
6677877570744093958,Y
6677868135577554182,Y
6669789576841661702,Y
6668309534764698886,Y
6658741384184335621,Y
6655699616660458758,Y
6654551229735128325,Y
6652932974650068230,Y
6641534412091559173,Y
6641315976677690630,Y
6641220306167926021,Y
6641197735133351174,Y
6638181662695886086,Y
6637382835281857797,Y
6633438305646021894,Y
6594411472414051589,Y
6591374155092856069,Y
6565748597176929542,Y
6531666641200092160,N
6855989634510376198,Y
