pid,saved
6859055423597694214,Y
6858980164164996357,Y
6858616519748799749,Y
6858360873644199174,Y
6858267861475970310,Y
6857936871339707653,Y
6857870499977022726,Y
6857636959834164485,Y
6857585507631648005,Y
6857576666433096965,Y
6857274584379575558,Y
6857206228502744325,Y
6856889354032336133,Y
6856777696051989765,Y
6856403688840383750,Y
6856043894292090118,Y
6855644724888374533,Y
6855291134244113670,Y
6854899430408080646,Y
6854664994869628166,Y
6854614793152646406,Y
6854124693377518854,Y
6853879258130042117,Y
6853784685458230533,Y
6853501332079299846,Y
6853439091036409093,Y
6853103028786973958,Y
6853062280431602950,Y
6852793800700611846,Y
6852770865713532165,Y
6852738639185612038,Y
6852314726987287814,Y
6851943191948643589,Y
6851582298047958278,Y
6851216176673082630,Y
6850828215032843525,Y
6850474400282692870,Y
6850089369752063238,Y
6849717909476953349,Y
6849512196146269446,Y
6849000148169788678,Y
6848612328242515205,Y
6848275334132010246,Y
6847888947582913798,Y
6847607338136833286,Y
6847583234197409029,Y
6847129551886224645,Y
6846777841443507461,Y
6846398864774270213,Y
6846181439617207557,Y
6846011983767162118,Y
6845659860785302790,Y
6845326137762024709,Y
6844887986140630277,Y
6844518808263167237,Y
6844148546741062918,Y
6843922684292746501,Y
6843780316532837638,Y
6843502964708068614,Y
6843395318147517701,Y
6843305808441216261,Y
6843232523523312901,Y
6842796623093959942,Y
6842745472445123846,Y
6842729371510263045,Y
6842663204112354565,Y
6842292895995677957,Y
6841922643642371334,Y
6841625989995400453,Y
6841548944258927877,Y
6841336093950971142,Y
6841294225821142278,Y
6841264012752129285,Y
6840824149582040326,Y
6840430352054439173,Y
6840073131336453381,Y
6839868700833664261,Y
6839750955001515270,Y
6839695827171118341,Y
6839324551734725893,Y
6839142686977461510,Y
6839074516476497158,Y
6838952671517412614,Y
6838709761328958726,Y
6838572160244534533,Y
6838253787207978245,Y
6838007179698572550,Y
6837974299660307718,Y
6837966677750074629,Y
6837879359949262086,Y
6837838733048433926,Y
6837468532477873414,Y
6837249910341995781,Y
6837187487253679366,Y
6837176362592161029,Y
6837122529862110469,Y
6836825787023265030,Y
6836727704310549765,Y
6836420181841939717,Y
6836343925708426502,Y
6836143166509288709,Y
6836020064278433029,Y
6835679222535638278,Y
6835637248197807365,Y
6835448398800293126,Y
6835443949566528774,Y
6835438064584772870,Y
6835315438545620229,Y
6834998778882264326,Y
6834929943546268934,Y
6834673494064778501,Y
6834653057322601734,Y
6834602410267266310,Y
6834576830754835718,Y
6834516053503085829,Y
6834176927813717253,Y
6833765442666941702,Y
6833528548590980357,Y
6833473958105451781,Y
6833467095674637574,Y
6833453053539044614,Y
6833446203150126342,Y
6833436140456905990,Y
6833088842141109509,Y
6833058165597195526,Y
6832811413287750917,Y
6832786856178879749,Y
6832682246298750214,Y
6832377266056580357,Y
6832282547674828038,Y
6831935021129960710,Y
6831751257611439365,Y
6831602981411032326,Y
6831601547382656261,Y
6831581973010451718,Y
6831575427161672965,Y
6831531028566314246,Y
6831099797483588869,Y
6830819566495616262,Y
6830518996907871493,Y
6830218796633050374,Y
6829853161671380230,Y
6829302995025415430,Y
6828981626597428486,Y
6828973382910987525,Y
6828540224176524550,Y
6828264960355863814,Y
6827865959483723014,Y
6827520241216572677,Y
6827411274171714822,Y
6827213033023048965,Y
6827208869975051526,Y
6827202285723061510,Y
6827158088869580038,Y
6826841478833245446,Y
6826384145149742341,Y
6825991490502790405,Y
6819398095042825478,Y
6819397353510915334,Y
6819396809878752518,Y
6819392938037038342,Y
6819391521759055109,Y
6789385602140802310,Y
6859326662941740294,Y
6859698175524031749,Y
