pid,saved
6850914825619442949,Y
6850760871942180102,Y
6850760215588097285,Y
6850759434285632773,Y
6850758307121024261,Y
6850757923447016710,Y
6850756783741488389,Y
6850737079006121222,Y
6850592210992286982,Y
6850570158071647494,Y
6850556844004494598,Y
6850554244005694726,Y
6850553509348199686,Y
6850505284968844549,Y
6850490805929512198,Y
6850261107517574405,Y
6850256159937514758,Y
6850190338666073349,Y
6849872348649114885,Y
6849863010081623301,Y
6849856693019430149,Y
6849791386024299782,Y
6849485469231926534,Y
6849473558712716550,Y
6849052468840582405,Y
6848670680863591686,Y
6848425739637820678,Y
6848330804511231238,Y
6848320681629748486,Y
6848276840289717510,Y
6848274216307920133,Y
6847924788598459653,Y
6847192015302642949,Y
6847182679536880902,Y
6847175258865208582,Y
6847172853834583302,Y
6847167135681121542,Y
6846572314142805254,Y
6846571560736705798,Y
6846118306366180613,Y
6846071196572716293,Y
6846069698136755462,Y
6846067059890064645,Y
6844939799799844102,Y
6844939438011714822,Y
6844937356286446854,Y
6844921737101069573,Y
6844670129146449157,Y
6844658025085586694,Y
6844397696585878790,Y
6844394685339913477,Y
6844364050638359814,Y
6844347128215555333,Y
6844319638818524421,Y
6844319325625617670,Y
6844284827110296837,Y
6844235707142114566,Y
6844213209377950981,Y
6844212241009478918,Y
6843576045027773701,Y
6843209080119577861,Y
6843208010597256453,Y
6843123586983611654,Y
6843081722020646149,Y
6843080763848658181,Y
6843078914714209541,Y
6843042529538100486,Y
6842902306900495621,Y
6842901864707591429,Y
6842847710178053381,Y
6842778352101690629,Y
6842776771578973445,Y
6842730562298400006,Y
6842729576188087557,Y
6842516717348867334,Y
6842051228025801990,Y
6842021050931318022,Y
6842020152289021190,Y
6842018371119238406,Y
6841632625531112709,Y
6841390594296646918,Y
6841387023757036806,Y
6841386217041415429,Y
6841369403448118534,Y
6841353785323965701,Y
6841212870995348741,Y
6841187216035761414,Y
6840968665979030790,Y
6840951774791175430,Y
6840638021805690117,Y
6840636315986414854,Y
6840529770690645254,Y
6840498292351061253,Y
6840497161403141382,Y
6840259577548705029,Y
6840256943999749382,Y
6840256448392432902,Y
6839844097822428422,Y
6839821232913911045,Y
6839706692943416582,Y
6839696115336629510,Y
6839481146292604165,Y
6839455967437016325,Y
6839450251779345669,Y
6839449427665669382,Y
6839408223510990086,Y
6839387400582728965,Y
6839327675258080518,Y
6838990923431447814,Y
6838990569428110598,Y
6838985377353616645,Y
6838678910427827461,Y
6838575495278284038,Y
6838318837650312454,Y
6838286229482589445,Y
6837854955152411909,Y
6837601130864872709,Y
6837598681403837702,Y
6837537217250938117,Y
6837298561286147333,Y
6837123021443058949,Y
6836938867728321797,Y
6836936517814996229,Y
6836844335326104838,Y
6836748216705240326,Y
6836570557039807749,Y
6836395558807031046,Y
6836394815890967814,Y
6835774299652017413,Y
6835730885183016197,Y
6835409441307888901,Y
6834150754874297605,Y
6834149935148010758,Y
6833073881205476613,Y
6831757658274434309,Y
6831748994092354822,Y
6831725290201419014,Y
6831696833069305093,Y
6831688517983177989,Y
6831350468560620806,Y
6830468673010978053,Y
6830467836268367109,Y
6829880151287942406,Y
6829794168986995973,Y
6829453776542272774,Y
6829450451403001093,Y
6829447806105701638,Y
6828971928800333061,Y
6828682240461917445,Y
6828664398781926661,Y
6828615796445547782,Y
6828600749887409414,Y
6828599312398798086,Y
6828597841624124678,Y
6827645083744062725,Y
6827625581438455046,Y
6827554091233742085,Y
6827505468622081286,Y
6826193777158475014,Y
6826159421173943557,Y
6826024789962919173,Y
6826024057218043142,Y
6824940273190063366,Y
6824939183711243525,Y
6824182667517414662,Y
6824160614403837189,Y
6824159035432979718,Y
6824157554424286470,Y
6824156891103481094,Y
6824144046663978246,Y
6823932802661092614,Y
6823500435895209221,Y
6823158362646007046,Y
6823157033974418694,Y
6823156003769535749,Y
6823154828848483589,Y
6823138353437805829,Y
6822032660609748230,Y
6822000147564743941,Y
6821000323889368326,Y
6820925132140186885,Y
6820226946933230853,Y
6820183613695429893,Y
6820182791045664005,Y
6819781910210825478,Y
6819406102950612230,Y
6818339452226718982,Y
6817995997701049606,Y
6817908926080748805,Y
6817635915159178501,Y
6817552214588984582,Y
6817078301497052422,Y
6816901733734714630,Y
6816827292623408389,Y
6816826597623090438,Y
6816785514209807621,Y
6816586648336338181,Y
6816577313526828294,Y
6816191420135673093,Y
6815731284581633285,Y
6815297504108678405,Y
6812773348196551942,Y
6812407238729157893,Y
6812358740092800262,Y
6793542161066429702,Y
6776273490610900229,Y
6754839443124882693,Y
6748849432361471237,Y
6747837501018344710,Y
6743718370228686086,Y
6741805430319746309,Y
6726291630996917509,Y
6726211922783423749,Y
6679898175299390725,Y
6851229716335152389,Y
6851236305959914758,Y
6851292760494984454,Y
6851314271767301382,Y
6851621886560963846,Y
6851696563501157637,Y
6851697994618834181,Y
6851699046806064389,Y
6851700215410347269,Y
6851766978206633222,Y
6851824252216265990,Y
6851964184029072645,Y
6852008968332578053,Y
6852724369244966150,Y
6852725253232168197,Y
6852747639742631173,Y
6852748258809351429,Y
6852750326299233542,Y
6852781384973552901,Y
6852793060812672261,Y
6852900240207482117,Y
6853087819942907141,Y
6853091305447361797,Y
6853112478684024069,Y
6853127061792673029,Y
6853259427559083269,Y
6853263342522387718,Y
6853498363128646918,Y
6853514227089558790,Y
6853635694041107717,Y
6853648144345910534,Y
6853836401427926278,Y
6853847622206098694,Y
6853858934063779078,Y
6854200447209606405,Y
6854203295599316230,Y
6854206595883109637,Y
6854307221031914758,Y
6854360956575763718,Y
6854606568277773573,Y
6854620546760527109,Y
6854745726522526982,Y
6854754959339113733,Y
6854756042920742150,Y
6854756994872642822,Y
6854760069758733574,Y
6854761902245956870,Y
6854764711179783429,Y
6854984090601491718,Y
6854999409986489605,Y
6855003182330809605,Y
6855075174153194757,Y
6855302446848265477,Y
6855322309180280069,Y
6855351805962996997,Y
6855358261206584582,Y
6855364530457922821,Y
6855389137143385350,Y
6855394919993920773,Y
6855406109813984517,Y
6855407038139206918,Y
6855408173432556805,Y
6855408709653384453,Y
6855757048630627590,Y
6855757623468248326,Y
6855819475053235462,Y
6855877470726507782,Y
6855879283974425862,Y
6855879766097136902,Y
6855882779817692422,Y
6856433153880493318,Y
6856488609118162182,Y
6856584703584111877,Y
6856724742003608838,Y
6857097165374852358,Y
6857096811547544837,Y
6857251995783384326,Y
6857252589235408133,Y
6857260585935981829,Y
6857268273461890310,Y
6857467768346873093,Y
6857630753568640261,Y
6857643592572275974,Y
6857644777047952645,Y
6857646639465680133,Y
