pid,saved
6851636509276245253,Y
6847960704222301446,Y
6845736228457876741,Y
6845691551448861958,Y
6845489383785630982,Y
6844960396374248710,Y
6844711286027209990,Y
6844614155115302150,Y
6844606744002432262,Y
6840659038380854533,Y
6829515439236746501,Y
6828739760320826630,Y
6828320328104611077,Y
6826798616376577286,Y
6826412493036997893,Y
6826097720386718982,Y
6825678731152035078,Y
6825100095730617605,Y
6824924905675508997,Y
6824819018730360069,Y
6824801173124533509,Y
6824549220335291653,Y
6823898018232814854,Y
6823201752284712197,Y
6822861696668028166,Y
6822646333082553606,Y
6822375036545010949,Y
6822201175329328390,Y
6822037484071914758,Y
6821316569897913605,Y
6820952735530224901,Y
6820814975649484038,Y
6820473928897531141,Y
6820260551558434053,Y
6820159478202174726,Y
6820124095854710022,Y
6819770204722089222,Y
6819534616593026309,Y
6819476094916234502,Y
6819313774609059078,Y
6819154957913050374,Y
6819019233863716101,Y
6818971442437246214,Y
6818958287698939142,Y
6818898267833765125,Y
6818403090060889349,Y
6818242218260745478,Y
6817970658459340038,Y
6817936340831784197,Y
6817918712197254405,Y
6817908665710841094,Y
6816114870962982150,Y
6816102524060306694,Y
6814559970814692614,Y
6814258376785120517,Y
6814247885002132742,Y
6814212689166896389,Y
6814194581438090501,Y
6812749431079750917,Y
6810657230271155462,Y
6809209887847910662,Y
6808996030311320837,Y
6808192209322659078,Y
6807878228443663621,Y
6807711325008055558,Y
6807556336591637765,Y
6807512023396666630,Y
6806218206785637638,Y
6805114330871368966,Y
6804211982850444550,Y
6804129468836318469,Y
6803910245144890630,Y
6803833593803066630,Y
6803803803859651845,Y
6802506609839901957,Y
6788403614235823365,Y
6786172872411942149,Y
6785230092663557381,Y
6783988492671159558,Y
6783471285881015557,Y
6783235771349437701,Y
6783218001198992646,Y
6783211148612242694,Y
6783205741789547782,Y
6779898743606021381,Y
6753458124784422150,Y
6753297909380353285,Y
6752849619723586822,Y
6751354603100589317,Y
6751244850563124486,Y
6751228827063684358,Y
6748278063894711558,Y
6743442313063812357,Y
6742322544424094981,Y
6719607177541176582,Y
6719601888339201285,Y
6719599021431803141,Y
6706372446527687942,Y
6706334895620230405,Y
6706276248030547206,Y
6705495253761133829,Y
6705494085932682501,Y
6705492459889102085,Y
6678557535047257350,Y
6678551653810965765,Y
6678541736819559685,Y
6671817115621657861,Y
6671815101349104901,Y
6671801378555301126,Y
6662144119848045829,Y
6662096116332367109,Y
6661743888413232390,Y
6659190356380224773,Y
6659129601727401222,Y
6659126663265127686,Y
6643340463883422982,Y
6643337597806464261,Y
6643336693506116869,Y
6640981556947062022,Y
6640981130294070534,Y
6640980824487365894,Y
6617236054317468934,Y
6617122396052655365,Y
6600506570189049094,Y
6600503629205998853,Y
6600502228115524870,Y
6575707356515011845,Y
6575706286288014597,Y
6575705199019560198,Y
6564075628142791942,Y
6563977878319402246,Y
6563949556554272005,Y
6560042941895675141,Y
6560041731067219205,Y
6557729983421223936,Y
6557686151300256768,Y
6557576649129333775,Y
6546487650889503744,Y
6546227723910517760,Y
6546148263181947919,Y
6544832772937094144,Y
6544831887028802575,Y
6544831305551451151,Y
6539666782444065807,Y
6539666448933999631,Y
6539664468698207232,Y
6539663928048243712,Y
6539663423737697280,Y
6539662715202311183,Y
6523645914312086543,Y
6523644508448494592,Y
6515656845015651328,Y
6515656508724745216,Y
6515655844594455567,Y
310758687239876608,Y
310758016310583296,Y
310757301743841280,Y
297041279186866176,Y
297040934712848384,Y
297040393588768768,Y
294437162815778816,Y
294427957744275456,Y
294427168175169536,Y
288059616704385024,Y
288059536865783808,Y
288059433262288896,Y
282484084604456960,Y
282482979862523905,Y
282480519190056960,Y
282479258436792320,Y
282478657367941120,Y
282478029808054272,Y
271656741166145536,Y
270894168082829312,Y
270893272489889792,Y
269485884885118976,Y
269485765154381824,Y
246841924454924288,Y
246841155575988224,Y
246840617220288512,Y
244460814802518016,Y
244460157945184256,Y
244459421458739200,Y
242619180636934145,Y
242613340316000256,Y
242598517679071232,Y
239363012434927616,Y
239362584347418624,Y
239362261255847936,Y
232480015509139456,Y
232476874600599552,Y
230571601564672000,Y
230554965465788416,Y
230487569262690304,Y
212538266552655873,Y
212537831314018304,Y
212537452710924288,Y
203517791902322688,Y
203517540122263552,Y
193231796031946752,Y
179832338753650688,Y
179831062674444288,Y
179824490946641920,Y
170868434354896896,Y
170862940810715136,Y
168597146462679040,Y
168596889410420736,Y
168596570190270464,Y
163997548532150272,Y
163990113037881344,Y
163985294902525953,Y
156822804393295872,Y
156811347513675776,Y
156796992747188224,Y
121233672971685888,Y
121231210378350592,Y
121229100463046656,Y
116173181920444416,Y
116171886694187008,Y
116107572151009280,Y
