pid,saved
6840923010128465157,N
6800546774609038597,N
6797463550060219653,N
6794133237531741445,N
6793452710554324229,N
6792072055589260550,N
6791665498481347845,N
6791279360147016965,N
6790814022728944902,N
6790556808911129861,N
6790554468934028549,N
6790550173484420358,N
6790506029227511046,N
6790215537986129158,N
6789445286432410885,N
6788322159304494341,N
6788310112550391045,N
6788275675137723653,N
6787937539203337477,N
6787930439366561030,N
6786505471684594949,N
6785280071180487941,N
6784858017134382342,N
6782776829087436038,N
6782774973845998853,N
6782339223321169157,N
6781946335575756037,N
6781653114090016005,N
6781120584223886597,N
6780916252593491205,N
6780895724793089285,N
6780894479776877830,N
6780594461652094213,N
6779484930503085317,N
6779470564487728390,N
6779083089101589765,N
6778716108984765701,N
6778289353845132550,N
6778244226267303174,N
6778008015288159494,N
6777913896419233029,N
6776443932587855109,N
6776424037955472646,N
6776388550289018117,N
6776318667543137542,N
6775753213535685893,N
6775279887818231045,N
6774937921649642757,N
6774934931404590342,N
6753352838438554886,N
6736989215747296517,N
6719288357618224390,N
6712604546452950278,N
6690325650269539589,N
6851382134377155845,N
6853633376264490245,Y
6853232001948912901,Y
6853230184829701382,Y
6852542791696862469,Y
6851696222261087493,Y
6851640193468910854,Y
6851385189755538693,Y
6851311169525796102,Y
6851309088211471622,Y
6850998864191769862,Y
6850993909275970822,Y
6850977192625720582,Y
6849855562130164998,Y
6849764170427059462,Y
6849542948351118598,Y
6849538753837419781,Y
6848015520915098886,Y
6847524688181087494,Y
6846871707802717446,Y
6846869838640549125,Y
6844570015799332102,Y
6844021238227127557,Y
6844013788883127558,Y
6843553911706586373,Y
6843548901199432966,Y
6842171200530091269,Y
6841281456535309574,Y
6841040887120727301,Y
6841027775898356997,Y
6840907322395479301,Y
6840620902296685829,Y
6840596745190182149,Y
6840151024594980102,Y
6839976252468661509,Y
6839862205014494470,Y
6839852381446868230,Y
6839847594613607686,Y
6839513675003383046,Y
6839431424454528261,Y
6839429193512602886,Y
6839422442490875142,Y
6839137314061536518,Y
6839132173237374213,Y
6839129576002669830,Y
6838633847354166534,Y
6837157323895524614,Y
6837156490462137605,Y
6836752030279879941,Y
6836578593892519174,Y
6836573382545394949,Y
6836570129346612485,Y
6836079326367075590,Y
6835684936880557317,Y
6835368386206158086,Y
6835324138987523334,Y
6835061424482438406,Y
6835029315516648710,Y
6834979401222917381,Y
6834234374792301830,Y
6832063027794218245,Y
6831009331052301573,Y
6830926566709595398,Y
6830565300279299333,Y
6830561618900962566,Y
6829918279067340038,Y
6829469046660943110,Y
6829127269957569798,Y
6828730696014548230,Y
6828687136364055814,Y
6828423326889790726,Y
6828419769746623750,Y
6827949826592886021,Y
6826942264485465350,Y
6826935236169977093,Y
6826469520853503237,Y
6826468410591923461,Y
6825396938972613893,Y
6825339882718629126,Y
6825014020655811846,Y
6824998485138459910,Y
6824995182887423237,Y
6824985353208794374,Y
6824265238804778246,Y
6824262305941916933,Y
6823858501220158726,Y
6823806524649934085,Y
6823631304928595205,Y
6823623785644657925,Y
6823611819815341317,Y
6823540704673828102,Y
6822841946013289734,Y
6822834455627975942,Y
6822824118958755077,Y
6822443088787672326,Y
6822212346404949253,Y
6821749472884739333,Y
6821650234066750725,Y
6821321754384846086,Y
6821315525499440390,Y
6821297827721923846,Y
6820570614928133382,Y
6820565566366043398,Y
6820129354865970437,Y
6819793661577006341,Y
6819788251621117189,Y
6819775110673648902,Y
6819773796614999301,Y
6819065855414963462,Y
6818662902308916485,Y
6818299427875196166,Y
6818268400687582470,Y
6818267041271778565,Y
6817962530166639877,Y
6817943569916103941,Y
6817572730339085574,Y
6817566017649249542,Y
6817252832077434117,Y
6817242493101296902,Y
6817226546395237638,Y
6817219698732666117,Y
6817212852391185670,Y
6817209993260059909,Y
6816850948049194245,Y
6816375066071239941,Y
6816125534850845958,Y
6816121785537334533,Y
6815021769334754566,Y
6814556330074918150,Y
6814470292115639558,Y
6814217191366413573,Y
6813614106831113478,Y
6813526938754272517,Y
6813489593657199877,Y
6813398495299521797,Y
6813201942219623686,Y
6813147011286600965,Y
6813091115089120518,Y
6813026194443832581,Y
6812841095869877509,Y
6812784370852629766,Y
6812772320696929542,Y
6812469118223011077,Y
6812443455394991366,Y
6812414011787840773,Y
6812267581982936326,Y
6812097810469620997,Y
6812096869020290309,Y
6812094399531535622,Y
6812089789018344710,Y
6812058375531056390,Y
6812054689182387461,Y
6812048917933411589,Y
6812037020588756230,Y
6811216262341971206,Y
6810995855118601478,Y
6810572070234197253,Y
6810221893577198853,Y
6810172888952573189,Y
6810142144104320261,Y
6810101792437832965,Y
6809817419092118789,Y
6808681790061022470,Y
6808020029041380613,Y
6807133803082026246,Y
6806803354451184901,Y
6805287771893288198,Y
6803855071625972997,Y
6803365683607473413,Y
6803180135366331654,Y
6801948396388224261,Y
6801603838341123333,Y
6801110487263137030,Y
6800909129947958534,Y
6799820135503793414,Y
6799469731872099589,Y
6798940382265642246,Y
6798289949838855430,Y
6797916271846411526,Y
6797247277359533318,Y
6796850335009803525,Y
6796777598522297606,Y
6796024215960161542,Y
6796001180251213061,Y
6794932762408226054,Y
6794517475724659974,Y
6794130578972085510,Y
6793794177294486789,Y
6793487715087289606,Y
6792747299631107333,Y
6792601246839639301,Y
6792412943947435270,Y
6792403832216358150,Y
6790482300426620165,Y
6789385901593152774,Y
6788977732781870342,Y
6788597373485452549,Y
6788552618001140997,Y
6788547417890475270,Y
6787505216850775302,Y
6786388060583087365,Y
6786105431841344774,Y
6783024066480590085,Y
6782769707897441542,Y
6782636525185191173,Y
6780834601704180997,Y
6780830060677991685,Y
6780220352086707462,Y
6779843279304330502,Y
6779471343281818885,Y
6777664300833066245,Y
6776748238201425157,Y
6776314452607356165,Y
6776313604863020294,Y
6776121033494711557,Y
6776118233381473542,Y
6776103735174139141,Y
6775685052748532998,Y
6775670979621326085,Y
6775400378503564550,Y
6774909558675557637,Y
6774568917739359494,Y
6774453392518483205,Y
6774448923089194246,Y
6774113961156660486,Y
6774099135483104517,Y
6772681578083568902,Y
6772663877822926086,Y
6772383105761168645,Y
6772375921862266118,Y
6772232702537092357,Y
6771992388299672837,Y
6771277571343584518,Y
6770757215172168965,Y
6770394808734256390,Y
6770185883711737093,Y
6770130279345425669,Y
6768893296862432518,Y
6768612564868812037,Y
6768609821227781381,Y
6768601282035862790,Y
6768261449895775493,Y
6767896002100825350,Y
6767889910562163973,Y
6767885318487100677,Y
6767145670353702150,Y
6766831291154402566,Y
6766829518859570437,Y
6766430715933445381,Y
6766418890806267141,Y
6766416130983693573,Y
6766004210128407813,Y
6765936181965311237,Y
6765844957086420230,Y
6765733324792073477,Y
6765713090399964422,Y
6765691535183891718,Y
6765686715018431749,Y
6765656428150639878,Y
6765317854444162310,Y
6765249398688582917,Y
6765227030712831238,Y
6765222960996437253,Y
6765184492941446405,Y
6765182720055315718,Y
6764953882335448325,Y
6764903948160748805,Y
6764813742359301381,Y
6764617648203418885,Y
6764565040004664582,Y
6764522645930151173,Y
6764448402370546950,Y
6764429374386179334,Y
6764240870897208582,Y
6764165776091008261,Y
6764125019191643398,Y
6764090099719228677,Y
6764076540306148613,Y
6763800388266249477,Y
6763757998671219974,Y
6763412555873422597,Y
6763389489017621765,Y
6763385660368784645,Y
6763379678343400709,Y
6763127390823664902,Y
6763093117487910149,Y
6762589285167189254,Y
6761965343159160070,Y
6761930543866203398,Y
6760461092087975173,Y
6760430266050792709,Y
6759758637616385286,Y
6758416696052337925,Y
6757920209773939974,Y
6757870280745504005,Y
6757869679290617094,Y
6757493129915550982,Y
6757490831227096325,Y
6757078805015203077,Y
6756613722996788486,Y
6756227711301176581,Y
6755965955937029381,Y
6755689133517081862,Y
6755643808307776774,Y
6755545277471476997,Y
6755268711877233926,Y
6755239247512358150,Y
6755180523351575813,Y
6754846961641475333,Y
6754834378607578373,Y
6754762632114326789,Y
6754567391604264198,Y
6754563252409109765,Y
6754464488759495942,Y
6754379891036228869,Y
6754332611532819717,Y
6754308186083216645,Y
6754102292531760390,Y
6753940154370526470,Y
6753937948405763333,Y
6753815150014385414,Y
6753813954499218694,Y
6753810877809577222,Y
6753804385827949829,Y
6753676245587840262,Y
6753416478017490181,Y
6753381778607623430,Y
6753355717798808837,Y
6753288489082572037,Y
6753218095390739717,Y
6752989832336690438,Y
6752658496518393093,Y
6752576513117261062,Y
6752568235440557317,Y
6752548890228116742,Y
6752538221109890309,Y
6752344854891678982,Y
6752194906485247237,Y
6752188686298778885,Y
6752186583870393606,Y
6752185395796086022,Y
6751907343467810053,Y
6751904976580218117,Y
6751781099157966086,Y
6751603603963743493,Y
6751496362589801733,Y
6751423034126650630,Y
6751185029650533638,Y
6751181148652719365,Y
6750813973383302406,Y
6750805728035949830,Y
6750399951957724421,Y
6750041123823127813,Y
6750021134076382469,Y
6749918309451336965,Y
6749707525068754181,Y
6749701622164655366,Y
6749360575140089093,Y
6749359335081610502,Y
6749338880245320965,Y
6749257188264480005,Y
6749250921965931781,Y
6749209291376332038,Y
6749004270915292421,Y
6748965912885366022,Y
6748921185695747333,Y
6748539583744576774,Y
6748189206016691462,Y
6748116514681015558,Y
6748108867487436038,Y
6747784607803985158,Y
6747420588505124101,Y
6747128454396857606,Y
6747108744825556229,Y
6747105533892840709,Y
6746964132219653381,Y
6746728520858340613,Y
6745951017705213189,Y
6745928803756936454,Y
6745192245156121862,Y
6745042980261858566,Y
6744842452370214150,Y
6744837369339333893,Y
6744482128668544261,Y
6744460750502333701,Y
6744457971289394437,Y
6744170072794729734,Y
6744168813568216325,Y
6743943586892745990,Y
6743425636154592518,Y
6742968026750127366,Y
6742218472073301254,Y
6742217442786807045,Y
6742215438773538054,Y
6742125048162716934,Y
6742121776660172037,Y
6741591487131159813,Y
6741107574722104582,Y
6740459434297838853,Y
6740420200677559558,Y
6740103322587499782,Y
6739717523974933766,Y
6739685974126677253,Y
6739353298484219141,Y
6739342931724864773,Y
6739305860863905029,Y
6739253274085477637,Y
6738927110091492613,Y
6738553977362746630,Y
6738005823391354117,Y
6737786145838517510,Y
6737776800513969414,Y
6737521558996225286,Y
6737511016101416198,Y
6737373544637828357,Y
6737110283619241222,Y
6737100287540006150,Y
6736752215974890757,Y
6736732059785514246,Y
6736697918960487686,Y
6735995529278360838,Y
6735950577903127813,Y
6735947472142732549,Y
6735278278531091718,Y
6734429035625057542,Y
6733721192525466886,Y
6733364617881423109,Y
6733177429306641670,Y
6732970833339321606,Y
6732968302517193989,Y
6732967761531718918,Y
6731565235020238086,Y
6731543860813630726,Y
6731384376384376070,Y
6731383129283628293,Y
6730038533278469381,Y
6729983149771656454,Y
6729754618684869893,Y
6729706228135644421,Y
6729687990064401670,Y
6729679082033810693,Y
6729674334480207109,Y
6729672600412278021,Y
6729672123402439942,Y
6729644232312687877,Y
6729295211660348678,Y
6728877835525606662,Y
6728868252279196933,Y
6728802260601670917,Y
6728753724589706502,Y
6728589630800809221,Y
6728585923765800197,Y
6728567749884251398,Y
6728418354123558149,Y
6728173229229346053,Y
6728171043581709574,Y
6727873159053315334,Y
6727867951057341701,Y
6727792471369075974,Y
6727787869689171206,Y
6727701565261614341,Y
6727504548086189317,Y
6727498964439977221,Y
6726230066885299461,Y
6726226498228882693,Y
6725923804033469701,Y
6725921436273364229,Y
6725916832634522886,Y
6725915504659270918,Y
6724909546311077125,Y
6724908702614195461,Y
6724905926521900294,Y
6724893073832168709,Y
6724892464949300486,Y
6724886812445232390,Y
6724483506635902214,Y
6724480700105444613,Y
6724190024499334405,Y
6723798901075315974,Y
6723792754364648710,Y
6723675500138515717,Y
6723673207125167366,Y
6723671300289645829,Y
6723423533852134662,Y
6723418834893655302,Y
6723329223316000005,Y
6723311059131845894,Y
6722674901876002053,Y
6722669543438798086,Y
6721981999457864965,Y
6721614022275353861,Y
6721479473457417478,Y
6721474769490922757,Y
6721165152449842438,Y
6720772760710302981,Y
6720768503789440262,Y
6720335216453422341,Y
